Provincia,Casos Confirmados,Incidencia Acumulada,Defunciones Nuevas,Condicion,Numero,Year
Valverde,0,0.0,0,Malaria,20,2018
Azua,0,0.0,0,Malaria,21,2018
Baoruco,0,0.0,0,Malaria,21,2018
Barahona,0,0.0,0,Malaria,21,2018
Dajabón,0,0.0,0,Malaria,21,2018
Distrito Nacional,2,3.0,0,Malaria,21,2018
Duarte,0,0.0,0,Malaria,21,2018
El Seibo,0,4.0,0,Malaria,21,2018
Elías Piña,0,0.0,0,Malaria,21,2018
Espaillat,0,0.0,0,Malaria,21,2018
Extranjera,1,12.0,0,Malaria,21,2018
Hato Mayor,0,0.0,0,Malaria,21,2018
Hermanas Mirabal,0,0.0,0,Malaria,21,2018
Independencia,0,0.0,0,Malaria,21,2018
La Altagracia,0,16.0,0,Malaria,21,2018
La Romana,0,0.0,0,Malaria,21,2018
La Vega,0,0.0,0,Malaria,21,2018
María Trinidad Sánchez,0,0.0,0,Malaria,21,2018
Monseñor Nouel,0,0.0,0,Malaria,21,2018
Monte Cristi,0,0.0,0,Malaria,21,2018
Monte Plata,0,0.0,0,Malaria,21,2018
Pedernales,0,0.0,0,Malaria,21,2018
Peravia,0,0.0,0,Malaria,21,2018
Puerto Plata,0,0.0,0,Malaria,21,2018
Samaná,0,0.0,0,Malaria,21,2018
San Cristóbal,0,0.0,0,Malaria,21,2018
San José de Ocoa,0,0.0,0,Malaria,21,2018
San Juan,0,0.0,0,Malaria,21,2018
San Pedro de Macorís,0,3.0,0,Malaria,21,2018
Santiago,0,0.0,0,Malaria,21,2018
Santiago Rodríguez,0,0.0,0,Malaria,21,2018
Santo Domingo,12,42.0,0,Malaria,21,2018
Sánchez Ramírez,0,0.0,0,Malaria,21,2018
Valverde,0,0.0,0,Malaria,21,2018
Azua,0,0.0,0,Malaria,22,2018
Baoruco,0,0.0,0,Malaria,22,2018
Barahona,0,0.0,0,Malaria,22,2018
Dajabón,0,0.0,0,Malaria,22,2018
Distrito Nacional,1,3.0,0,Malaria,22,2018
Duarte,0,0.0,0,Malaria,22,2018
El Seibo,0,4.0,0,Malaria,22,2018
Elías Piña,0,0.0,0,Malaria,22,2018
Espaillat,0,0.0,0,Malaria,22,2018
Extranjera,0,12.0,0,Malaria,22,2018
Hato Mayor,0,0.0,0,Malaria,22,2018
Hermanas Mirabal,0,0.0,0,Malaria,22,2018
Independencia,0,0.0,0,Malaria,22,2018
La Altagracia,0,16.0,0,Malaria,22,2018
La Romana,0,0.0,0,Malaria,22,2018
La Vega,0,0.0,0,Malaria,22,2018
María Trinidad Sánchez,0,0.0,0,Malaria,22,2018
Monseñor Nouel,0,0.0,0,Malaria,22,2018
Monte Cristi,0,0.0,0,Malaria,22,2018
Monte Plata,0,0.0,0,Malaria,22,2018
Pedernales,0,0.0,0,Malaria,22,2018
Peravia,0,0.0,0,Malaria,22,2018
Puerto Plata,0,0.0,0,Malaria,22,2018
Samaná,0,0.0,0,Malaria,22,2018
San Cristóbal,0,0.0,0,Malaria,22,2018
San José de Ocoa,0,0.0,0,Malaria,22,2018
San Juan,0,0.0,0,Malaria,22,2018
San Pedro de Macorís,0,3.0,0,Malaria,22,2018
Santiago,0,0.0,0,Malaria,22,2018
Santiago Rodríguez,0,0.0,0,Malaria,22,2018
Santo Domingo,6,42.0,0,Malaria,22,2018
Sánchez Ramírez,0,0.0,0,Malaria,22,2018
Valverde,0,0.0,0,Malaria,22,2018
Azua,0,0.0,0,Malaria,23,2018
Baoruco,0,0.0,0,Malaria,23,2018
Barahona,0,0.0,0,Malaria,23,2018
Dajabón,0,0.0,0,Malaria,23,2018
Distrito Nacional,0,3.0,0,Malaria,23,2018
Duarte,0,0.0,0,Malaria,23,2018
El Seibo,0,4.0,0,Malaria,23,2018
Elías Piña,0,0.0,0,Malaria,23,2018
Espaillat,0,0.0,0,Malaria,23,2018
Extranjera,0,12.0,0,Malaria,23,2018
Hato Mayor,0,0.0,0,Malaria,23,2018
Hermanas Mirabal,0,0.0,0,Malaria,23,2018
Independencia,0,0.0,0,Malaria,23,2018
La Altagracia,1,16.0,0,Malaria,23,2018
La Romana,0,0.0,0,Malaria,23,2018
La Vega,0,0.0,0,Malaria,23,2018
María Trinidad Sánchez,0,0.0,0,Malaria,23,2018
Monseñor Nouel,0,0.0,0,Malaria,23,2018
Monte Cristi,0,0.0,0,Malaria,23,2018
Monte Plata,0,0.0,0,Malaria,23,2018
Pedernales,0,0.0,0,Malaria,23,2018
Peravia,0,0.0,0,Malaria,23,2018
Puerto Plata,0,0.0,0,Malaria,23,2018
Samaná,0,0.0,0,Malaria,23,2018
San Cristóbal,0,0.0,0,Malaria,23,2018
San José de Ocoa,0,0.0,0,Malaria,23,2018
San Juan,0,0.0,0,Malaria,23,2018
San Pedro de Macorís,0,3.0,0,Malaria,23,2018
Santiago,1,0.0,0,Malaria,23,2018
Santiago Rodríguez,0,0.0,0,Malaria,23,2018
Santo Domingo,5,42.0,0,Malaria,23,2018
Sánchez Ramírez,0,0.0,0,Malaria,23,2018
Valverde,0,0.0,0,Malaria,23,2018
Azua,0,0.0,0,Malaria,24,2018
Baoruco,0,0.0,0,Malaria,24,2018
Barahona,0,0.0,0,Malaria,24,2018
Dajabón,0,0.0,0,Malaria,24,2018
Distrito Nacional,0,3.0,0,Malaria,24,2018
Duarte,0,0.0,0,Malaria,24,2018
El Seibo,0,4.0,0,Malaria,24,2018
Elías Piña,0,0.0,0,Malaria,24,2018
Espaillat,0,0.0,0,Malaria,24,2018
Extranjera,0,12.0,0,Malaria,24,2018
Hato Mayor,0,0.0,0,Malaria,24,2018
Hermanas Mirabal,0,0.0,0,Malaria,24,2018
Independencia,0,0.0,0,Malaria,24,2018
La Altagracia,0,16.0,0,Malaria,24,2018
La Romana,0,0.0,0,Malaria,24,2018
La Vega,0,0.0,0,Malaria,24,2018
María Trinidad Sánchez,0,0.0,0,Malaria,24,2018
Monseñor Nouel,0,0.0,0,Malaria,24,2018
Monte Cristi,0,0.0,0,Malaria,24,2018
Monte Plata,0,0.0,0,Malaria,24,2018
Pedernales,0,0.0,0,Malaria,24,2018
Peravia,0,0.0,0,Malaria,24,2018
Puerto Plata,0,0.0,0,Malaria,24,2018
Samaná,0,0.0,0,Malaria,24,2018
San Cristóbal,0,0.0,0,Malaria,24,2018
San José de Ocoa,0,0.0,0,Malaria,24,2018
San Juan,0,0.0,0,Malaria,24,2018
San Pedro de Macorís,0,3.0,0,Malaria,24,2018
Santiago,0,0.0,0,Malaria,24,2018
Santiago Rodríguez,0,0.0,0,Malaria,24,2018
Santo Domingo,2,42.0,0,Malaria,24,2018
Sánchez Ramírez,0,0.0,0,Malaria,24,2018
Valverde,0,0.0,0,Malaria,24,2018
Azua,0,0.0,0,Malaria,25,2018
Baoruco,0,0.0,0,Malaria,25,2018
Barahona,0,0.0,0,Malaria,25,2018
Dajabón,0,0.0,0,Malaria,25,2018
Distrito Nacional,1,3.0,0,Malaria,25,2018
Duarte,0,0.0,0,Malaria,25,2018
El Seibo,0,4.0,0,Malaria,25,2018
Elías Piña,0,0.0,0,Malaria,25,2018
Espaillat,0,0.0,0,Malaria,25,2018
Extranjera,0,12.0,0,Malaria,25,2018
Hato Mayor,0,0.0,0,Malaria,25,2018
Hermanas Mirabal,0,0.0,0,Malaria,25,2018
Independencia,0,0.0,0,Malaria,25,2018
La Altagracia,0,16.0,0,Malaria,25,2018
La Romana,0,0.0,0,Malaria,25,2018
La Vega,0,0.0,0,Malaria,25,2018
María Trinidad Sánchez,0,0.0,0,Malaria,25,2018
Monseñor Nouel,0,0.0,0,Malaria,25,2018
Monte Cristi,0,0.0,0,Malaria,25,2018
Monte Plata,0,0.0,0,Malaria,25,2018
Pedernales,0,0.0,0,Malaria,25,2018
Peravia,0,0.0,0,Malaria,25,2018
Puerto Plata,0,0.0,0,Malaria,25,2018
Samaná,0,0.0,0,Malaria,25,2018
San Cristóbal,1,0.0,0,Malaria,25,2018
San José de Ocoa,0,0.0,0,Malaria,25,2018
San Juan,0,0.0,0,Malaria,25,2018
San Pedro de Macorís,0,3.0,0,Malaria,25,2018
Santiago,0,0.0,0,Malaria,25,2018
Santiago Rodríguez,0,0.0,0,Malaria,25,2018
Santo Domingo,5,42.0,0,Malaria,25,2018
Sánchez Ramírez,0,0.0,0,Malaria,25,2018
Valverde,0,0.0,0,Malaria,25,2018
Azua,0,0.0,0,Malaria,26,2018
Baoruco,0,0.0,0,Malaria,26,2018
Barahona,0,0.0,0,Malaria,26,2018
Dajabón,0,0.0,0,Malaria,26,2018
Distrito Nacional,0,3.0,0,Malaria,26,2018
Duarte,0,0.0,0,Malaria,26,2018
El Seibo,0,4.0,0,Malaria,26,2018
Elías Piña,0,0.0,0,Malaria,26,2018
Espaillat,0,0.0,0,Malaria,26,2018
Extranjera,1,12.0,0,Malaria,26,2018
Hato Mayor,0,0.0,0,Malaria,26,2018
Hermanas Mirabal,0,0.0,0,Malaria,26,2018
Independencia,0,0.0,0,Malaria,26,2018
La Altagracia,0,16.0,0,Malaria,26,2018
La Romana,0,0.0,0,Malaria,26,2018
La Vega,0,0.0,0,Malaria,26,2018
María Trinidad Sánchez,0,0.0,0,Malaria,26,2018
Monseñor Nouel,0,0.0,0,Malaria,26,2018
Monte Cristi,0,0.0,0,Malaria,26,2018
Monte Plata,0,0.0,0,Malaria,26,2018
Pedernales,0,0.0,0,Malaria,26,2018
Peravia,0,0.0,0,Malaria,26,2018
Puerto Plata,0,0.0,0,Malaria,26,2018
Samaná,0,0.0,0,Malaria,26,2018
San Cristóbal,1,0.0,0,Malaria,26,2018
San José de Ocoa,0,0.0,0,Malaria,26,2018
San Juan,0,0.0,0,Malaria,26,2018
San Pedro de Macorís,0,3.0,0,Malaria,26,2018
Santiago,0,0.0,0,Malaria,26,2018
Santiago Rodríguez,0,0.0,0,Malaria,26,2018
Santo Domingo,16,42.0,0,Malaria,26,2018
Sánchez Ramírez,0,0.0,0,Malaria,26,2018
Valverde,0,0.0,0,Malaria,26,2018
Azua,0,0.0,0,Malaria,27,2018
Baoruco,0,0.0,0,Malaria,27,2018
Barahona,0,0.0,0,Malaria,27,2018
Dajabón,0,0.0,0,Malaria,27,2018
Distrito Nacional,0,3.0,0,Malaria,27,2018
Duarte,0,0.0,0,Malaria,27,2018
El Seibo,0,4.0,0,Malaria,27,2018
Elías Piña,0,0.0,0,Malaria,27,2018
Espaillat,0,0.0,0,Malaria,27,2018
Extranjera,1,12.0,0,Malaria,27,2018
Hato Mayor,0,0.0,0,Malaria,27,2018
Hermanas Mirabal,0,0.0,0,Malaria,27,2018
Independencia,0,0.0,0,Malaria,27,2018
La Altagracia,0,16.0,0,Malaria,27,2018
La Romana,0,0.0,0,Malaria,27,2018
La Vega,0,0.0,0,Malaria,27,2018
María Trinidad Sánchez,0,0.0,0,Malaria,27,2018
Monseñor Nouel,0,0.0,0,Malaria,27,2018
Monte Cristi,0,0.0,0,Malaria,27,2018
Monte Plata,0,0.0,0,Malaria,27,2018
Pedernales,0,0.0,0,Malaria,27,2018
Peravia,0,0.0,0,Malaria,27,2018
Puerto Plata,0,0.0,0,Malaria,27,2018
Samaná,0,0.0,0,Malaria,27,2018
San Cristóbal,1,0.0,0,Malaria,27,2018
San José de Ocoa,0,0.0,0,Malaria,27,2018
San Juan,0,0.0,0,Malaria,27,2018
San Pedro de Macorís,0,3.0,0,Malaria,27,2018
Santiago,0,0.0,0,Malaria,27,2018
Santiago Rodríguez,0,0.0,0,Malaria,27,2018
Santo Domingo,13,42.0,0,Malaria,27,2018
Sánchez Ramírez,0,0.0,0,Malaria,27,2018
Valverde,0,0.0,0,Malaria,27,2018
Azua,0,0.0,0,Malaria,28,2018
Baoruco,0,0.0,0,Malaria,28,2018
Barahona,0,0.0,0,Malaria,28,2018
Dajabón,0,0.0,0,Malaria,28,2018
Distrito Nacional,0,3.0,0,Malaria,28,2018
Duarte,0,0.0,0,Malaria,28,2018
El Seibo,0,4.0,0,Malaria,28,2018
Elías Piña,0,0.0,0,Malaria,28,2018
Espaillat,0,0.0,0,Malaria,28,2018
Extranjera,1,12.0,0,Malaria,28,2018
Hato Mayor,0,0.0,0,Malaria,28,2018
Hermanas Mirabal,0,0.0,0,Malaria,28,2018
Independencia,0,0.0,0,Malaria,28,2018
La Altagracia,0,16.0,0,Malaria,28,2018
La Romana,0,0.0,0,Malaria,28,2018
La Vega,0,0.0,0,Malaria,28,2018
María Trinidad Sánchez,0,0.0,0,Malaria,28,2018
Monseñor Nouel,0,0.0,0,Malaria,28,2018
Monte Cristi,0,0.0,0,Malaria,28,2018
Monte Plata,0,0.0,0,Malaria,28,2018
Pedernales,0,0.0,0,Malaria,28,2018
Peravia,0,0.0,0,Malaria,28,2018
Puerto Plata,0,0.0,0,Malaria,28,2018
Samaná,0,0.0,0,Malaria,28,2018
San Cristóbal,0,0.0,0,Malaria,28,2018
San José de Ocoa,0,0.0,0,Malaria,28,2018
San Juan,0,0.0,0,Malaria,28,2018
San Pedro de Macorís,0,3.0,0,Malaria,28,2018
Santiago,0,0.0,0,Malaria,28,2018
Santiago Rodríguez,0,0.0,0,Malaria,28,2018
Santo Domingo,7,42.0,0,Malaria,28,2018
Sánchez Ramírez,0,0.0,0,Malaria,28,2018
Valverde,0,0.0,0,Malaria,28,2018
Azua,0,0.0,0,Malaria,29,2018
Baoruco,1,0.0,0,Malaria,29,2018
Barahona,0,0.0,0,Malaria,29,2018
Dajabón,0,0.0,0,Malaria,29,2018
Distrito Nacional,3,3.0,0,Malaria,29,2018
Duarte,0,0.0,0,Malaria,29,2018
El Seibo,0,4.0,0,Malaria,29,2018
Elías Piña,0,0.0,0,Malaria,29,2018
Espaillat,0,0.0,0,Malaria,29,2018
Extranjera,1,12.0,0,Malaria,29,2018
Hato Mayor,0,0.0,0,Malaria,29,2018
Hermanas Mirabal,0,0.0,0,Malaria,29,2018
Independencia,0,0.0,0,Malaria,29,2018
La Altagracia,0,16.0,0,Malaria,29,2018
La Romana,0,0.0,0,Malaria,29,2018
La Vega,0,0.0,0,Malaria,29,2018
María Trinidad Sánchez,0,0.0,0,Malaria,29,2018
Monseñor Nouel,0,0.0,0,Malaria,29,2018
Monte Cristi,0,0.0,0,Malaria,29,2018
Monte Plata,0,0.0,0,Malaria,29,2018
Pedernales,0,0.0,0,Malaria,29,2018
Peravia,0,0.0,0,Malaria,29,2018
Puerto Plata,0,0.0,0,Malaria,29,2018
Samaná,0,0.0,0,Malaria,29,2018
San Cristóbal,2,0.0,0,Malaria,29,2018
San José de Ocoa,0,0.0,0,Malaria,29,2018
San Juan,0,0.0,0,Malaria,29,2018
San Pedro de Macorís,0,3.0,0,Malaria,29,2018
Santiago,0,0.0,0,Malaria,29,2018
Santiago Rodríguez,0,0.0,0,Malaria,29,2018
Santo Domingo,6,42.0,0,Malaria,29,2018
Sánchez Ramírez,0,0.0,0,Malaria,29,2018
Valverde,0,0.0,0,Malaria,29,2018
Azua,0,0.0,0,Malaria,31,2018
Baoruco,0,0.0,0,Malaria,31,2018
Barahona,0,0.0,0,Malaria,31,2018
Dajabón,0,0.0,0,Malaria,31,2018
Distrito Nacional,0,3.0,0,Malaria,31,2018
Duarte,0,0.0,0,Malaria,31,2018
El Seibo,0,4.0,0,Malaria,31,2018
Elías Piña,0,0.0,0,Malaria,31,2018
Espaillat,0,0.0,0,Malaria,31,2018
Extranjera,0,12.0,0,Malaria,31,2018
Hato Mayor,0,0.0,0,Malaria,31,2018
Hermanas Mirabal,0,0.0,0,Malaria,31,2018
Independencia,0,0.0,0,Malaria,31,2018
La Altagracia,0,16.0,0,Malaria,31,2018
La Romana,0,0.0,0,Malaria,31,2018
La Vega,0,0.0,0,Malaria,31,2018
María Trinidad Sánchez,0,0.0,0,Malaria,31,2018
Monseñor Nouel,0,0.0,0,Malaria,31,2018
Monte Cristi,0,0.0,0,Malaria,31,2018
Monte Plata,0,0.0,0,Malaria,31,2018
Pedernales,0,0.0,0,Malaria,31,2018
Peravia,0,0.0,0,Malaria,31,2018
Puerto Plata,0,0.0,0,Malaria,31,2018
Samaná,0,0.0,0,Malaria,31,2018
San Cristóbal,1,0.0,0,Malaria,31,2018
San José de Ocoa,0,0.0,0,Malaria,31,2018
San Juan,0,0.0,0,Malaria,31,2018
San Pedro de Macorís,0,3.0,0,Malaria,31,2018
Santiago,0,0.0,0,Malaria,31,2018
Santiago Rodríguez,0,0.0,0,Malaria,31,2018
Santo Domingo,16,42.0,0,Malaria,31,2018
Sánchez Ramírez,0,0.0,0,Malaria,31,2018
Valverde,0,0.0,0,Malaria,31,2018
Azua,0,0.0,0,Malaria,32,2018
Baoruco,0,0.0,0,Malaria,32,2018
Barahona,0,0.0,0,Malaria,32,2018
Dajabón,0,0.0,0,Malaria,32,2018
Distrito Nacional,4,3.0,0,Malaria,32,2018
Duarte,0,0.0,0,Malaria,32,2018
El Seibo,0,4.0,0,Malaria,32,2018
Elías Piña,0,0.0,0,Malaria,32,2018
Espaillat,0,0.0,0,Malaria,32,2018
Extranjera,1,12.0,0,Malaria,32,2018
Hato Mayor,0,0.0,0,Malaria,32,2018
Hermanas Mirabal,0,0.0,0,Malaria,32,2018
Independencia,0,0.0,0,Malaria,32,2018
La Altagracia,0,16.0,0,Malaria,32,2018
La Romana,0,0.0,0,Malaria,32,2018
La Vega,0,0.0,0,Malaria,32,2018
María Trinidad Sánchez,0,0.0,0,Malaria,32,2018
Monseñor Nouel,0,0.0,0,Malaria,32,2018
Monte Cristi,0,0.0,0,Malaria,32,2018
Monte Plata,0,0.0,0,Malaria,32,2018
Pedernales,0,0.0,0,Malaria,32,2018
Peravia,0,0.0,0,Malaria,32,2018
Puerto Plata,0,0.0,0,Malaria,32,2018
Samaná,0,0.0,0,Malaria,32,2018
San Cristóbal,0,0.0,0,Malaria,32,2018
San José de Ocoa,0,0.0,0,Malaria,32,2018
San Juan,1,0.0,0,Malaria,32,2018
San Pedro de Macorís,0,3.0,0,Malaria,32,2018
Santiago,0,0.0,0,Malaria,32,2018
Santiago Rodríguez,0,0.0,0,Malaria,32,2018
Santo Domingo,10,42.0,0,Malaria,32,2018
Sánchez Ramírez,0,0.0,0,Malaria,32,2018
Valverde,0,0.0,0,Malaria,32,2018
Azua,1,0.0,0,Malaria,33,2018
Baoruco,0,0.0,0,Malaria,33,2018
Barahona,0,0.0,0,Malaria,33,2018
Dajabón,0,0.0,0,Malaria,33,2018
Distrito Nacional,0,3.0,0,Malaria,33,2018
Duarte,0,0.0,0,Malaria,33,2018
El Seibo,0,4.0,0,Malaria,33,2018
Elías Piña,0,0.0,0,Malaria,33,2018
Espaillat,0,0.0,0,Malaria,33,2018
Extranjera,3,12.0,0,Malaria,33,2018
Hato Mayor,0,0.0,0,Malaria,33,2018
Hermanas Mirabal,0,0.0,0,Malaria,33,2018
Independencia,0,0.0,0,Malaria,33,2018
La Altagracia,0,16.0,0,Malaria,33,2018
La Romana,0,0.0,0,Malaria,33,2018
La Vega,0,0.0,0,Malaria,33,2018
María Trinidad Sánchez,0,0.0,0,Malaria,33,2018
Monseñor Nouel,0,0.0,0,Malaria,33,2018
Monte Cristi,0,0.0,0,Malaria,33,2018
Monte Plata,0,0.0,0,Malaria,33,2018
Pedernales,0,0.0,0,Malaria,33,2018
Peravia,0,0.0,0,Malaria,33,2018
Puerto Plata,0,0.0,0,Malaria,33,2018
Samaná,0,0.0,0,Malaria,33,2018
San Cristóbal,0,0.0,0,Malaria,33,2018
San José de Ocoa,0,0.0,0,Malaria,33,2018
San Juan,0,0.0,0,Malaria,33,2018
San Pedro de Macorís,0,3.0,0,Malaria,33,2018
Santiago,0,0.0,0,Malaria,33,2018
Santiago Rodríguez,0,0.0,0,Malaria,33,2018
Santo Domingo,4,42.0,0,Malaria,33,2018
Sánchez Ramírez,0,0.0,0,Malaria,33,2018
Valverde,0,0.0,0,Malaria,33,2018
Azua,0,0.0,0,malaria,34,2018
Baoruco,0,0.0,0,malaria,34,2018
Barahona,0,0.0,0,malaria,34,2018
Dajabón,0,0.0,0,malaria,34,2018
Distrito Nacional,0,3.0,0,malaria,34,2018
Duarte,0,0.0,0,malaria,34,2018
El Seibo,0,4.0,0,malaria,34,2018
Elías Piña,0,0.0,0,malaria,34,2018
Espaillat,0,0.0,0,malaria,34,2018
Extranjera,2,12.0,0,malaria,34,2018
Hato Mayor,0,0.0,0,malaria,34,2018
Hermanas Mirabal,0,0.0,0,malaria,34,2018
Independencia,0,0.0,0,malaria,34,2018
La Altagracia,0,16.0,0,malaria,34,2018
La Romana,0,0.0,0,malaria,34,2018
La Vega,0,0.0,0,malaria,34,2018
María Trinidad Sánchez,0,0.0,0,malaria,34,2018
Monseñor Nouel,0,0.0,0,malaria,34,2018
Monte Cristi,0,0.0,0,malaria,34,2018
Monte Plata,0,0.0,0,malaria,34,2018
Pedernales,0,0.0,0,malaria,34,2018
Peravia,0,0.0,0,malaria,34,2018
Puerto Plata,0,0.0,0,malaria,34,2018
Samaná,0,0.0,0,malaria,34,2018
San Cristóbal,0,0.0,0,malaria,34,2018
San José de Ocoa,0,0.0,0,malaria,34,2018
San Juan,0,0.0,0,malaria,34,2018
San Pedro de Macorís,0,3.0,0,malaria,34,2018
Santiago,0,0.0,0,malaria,34,2018
Santiago Rodríguez,0,0.0,0,malaria,34,2018
Santo Domingo,12,42.0,0,malaria,34,2018
Sánchez Ramírez,0,0.0,0,malaria,34,2018
Valverde,0,0.0,0,malaria,34,2018
Azua,0,0.0,0,Malaria,35,2018
Baoruco,0,0.0,0,Malaria,35,2018
Barahona,0,0.0,0,Malaria,35,2018
Dajabón,0,0.0,0,Malaria,35,2018
Distrito Nacional,0,3.0,0,Malaria,35,2018
Duarte,0,0.0,0,Malaria,35,2018
El Seibo,0,4.0,0,Malaria,35,2018
Elías Piña,0,0.0,0,Malaria,35,2018
Espaillat,0,0.0,0,Malaria,35,2018
Extranjera,0,12.0,0,Malaria,35,2018
Hato Mayor,0,0.0,0,Malaria,35,2018
Hermanas Mirabal,0,0.0,0,Malaria,35,2018
Independencia,0,0.0,0,Malaria,35,2018
La Altagracia,0,16.0,0,Malaria,35,2018
La Romana,0,0.0,0,Malaria,35,2018
La Vega,0,0.0,0,Malaria,35,2018
María Trinidad Sánchez,0,0.0,0,Malaria,35,2018
Monseñor Nouel,0,0.0,0,Malaria,35,2018
Monte Cristi,0,0.0,0,Malaria,35,2018
Monte Plata,0,0.0,0,Malaria,35,2018
Pedernales,0,0.0,0,Malaria,35,2018
Peravia,0,0.0,0,Malaria,35,2018
Puerto Plata,0,0.0,0,Malaria,35,2018
Samaná,0,0.0,0,Malaria,35,2018
San Cristóbal,0,0.0,0,Malaria,35,2018
San José de Ocoa,0,0.0,0,Malaria,35,2018
San Juan,0,0.0,0,Malaria,35,2018
San Pedro de Macorís,0,3.0,0,Malaria,35,2018
Santiago,0,0.0,0,Malaria,35,2018
Santiago Rodríguez,0,0.0,0,Malaria,35,2018
Santo Domingo,25,42.0,0,Malaria,35,2018
Sánchez Ramírez,0,0.0,0,Malaria,35,2018
Valverde,0,0.0,0,Malaria,35,2018
Azua,0,0.0,0,Malaria,36,2018
Baoruco,0,0.0,0,Malaria,36,2018
Barahona,0,0.0,0,Malaria,36,2018
Dajabón,0,0.0,0,Malaria,36,2018
Distrito Nacional,0,3.0,0,Malaria,36,2018
Duarte,0,0.0,0,Malaria,36,2018
El Seibo,0,4.0,0,Malaria,36,2018
Elías Piña,0,0.0,0,Malaria,36,2018
Espaillat,0,0.0,0,Malaria,36,2018
Extranjera,1,12.0,0,Malaria,36,2018
Hato Mayor,0,0.0,0,Malaria,36,2018
Hermanas Mirabal,0,0.0,0,Malaria,36,2018
Independencia,0,0.0,0,Malaria,36,2018
La Altagracia,0,16.0,0,Malaria,36,2018
La Romana,0,0.0,0,Malaria,36,2018
La Vega,0,0.0,0,Malaria,36,2018
María Trinidad Sánchez,0,0.0,0,Malaria,36,2018
Monseñor Nouel,0,0.0,0,Malaria,36,2018
Monte Cristi,0,0.0,0,Malaria,36,2018
Monte Plata,0,0.0,0,Malaria,36,2018
Pedernales,0,0.0,0,Malaria,36,2018
Peravia,0,0.0,0,Malaria,36,2018
Puerto Plata,0,0.0,0,Malaria,36,2018
Samaná,0,0.0,0,Malaria,36,2018
San Cristóbal,3,0.0,0,Malaria,36,2018
San José de Ocoa,0,0.0,0,Malaria,36,2018
San Juan,0,0.0,0,Malaria,36,2018
San Pedro de Macorís,0,3.0,0,Malaria,36,2018
Santiago,0,0.0,0,Malaria,36,2018
Santiago Rodríguez,0,0.0,0,Malaria,36,2018
Santo Domingo,20,42.0,0,Malaria,36,2018
Sánchez Ramírez,0,0.0,0,Malaria,36,2018
Valverde,0,0.0,0,Malaria,36,2018
Azua,0,0.0,0,Malaria,37,2018
Baoruco,0,0.0,0,Malaria,37,2018
Barahona,0,0.0,0,Malaria,37,2018
Dajabón,0,0.0,0,Malaria,37,2018
Distrito Nacional,1,3.0,0,Malaria,37,2018
Duarte,0,0.0,0,Malaria,37,2018
El Seibo,0,4.0,0,Malaria,37,2018
Elías Piña,0,0.0,0,Malaria,37,2018
Espaillat,0,0.0,0,Malaria,37,2018
Extranjera,1,12.0,0,Malaria,37,2018
Hato Mayor,0,0.0,0,Malaria,37,2018
Hermanas Mirabal,0,0.0,0,Malaria,37,2018
Independencia,0,0.0,0,Malaria,37,2018
La Altagracia,0,16.0,0,Malaria,37,2018
La Romana,0,0.0,0,Malaria,37,2018
La Vega,0,0.0,0,Malaria,37,2018
María Trinidad Sánchez,0,0.0,0,Malaria,37,2018
Monseñor Nouel,0,0.0,0,Malaria,37,2018
Monte Cristi,0,0.0,0,Malaria,37,2018
Monte Plata,0,0.0,0,Malaria,37,2018
Pedernales,0,0.0,0,Malaria,37,2018
Peravia,0,0.0,0,Malaria,37,2018
Puerto Plata,0,0.0,0,Malaria,37,2018
Samaná,0,0.0,0,Malaria,37,2018
San Cristóbal,1,0.0,0,Malaria,37,2018
San José de Ocoa,0,0.0,0,Malaria,37,2018
San Juan,0,0.0,0,Malaria,37,2018
San Pedro de Macorís,0,3.0,0,Malaria,37,2018
Santiago,0,0.0,0,Malaria,37,2018
Santiago Rodríguez,0,0.0,0,Malaria,37,2018
Santo Domingo,16,42.0,0,Malaria,37,2018
Sánchez Ramírez,0,0.0,0,Malaria,37,2018
Valverde,0,0.0,0,Malaria,37,2018
Azua,0,0.0,0,Malaria,38,2018
Baoruco,0,0.0,0,Malaria,38,2018
Barahona,0,0.0,0,Malaria,38,2018
Dajabón,0,0.0,0,Malaria,38,2018
Distrito Nacional,0,3.0,0,Malaria,38,2018
Duarte,0,0.0,0,Malaria,38,2018
El Seibo,0,4.0,0,Malaria,38,2018
Elías Piña,0,0.0,0,Malaria,38,2018
Espaillat,0,0.0,0,Malaria,38,2018
Extranjera,1,12.0,0,Malaria,38,2018
Hato Mayor,0,0.0,0,Malaria,38,2018
Hermanas Mirabal,0,0.0,0,Malaria,38,2018
Independencia,0,0.0,0,Malaria,38,2018
La Altagracia,0,16.0,0,Malaria,38,2018
La Romana,0,0.0,0,Malaria,38,2018
La Vega,0,0.0,0,Malaria,38,2018
María Trinidad Sánchez,0,0.0,0,Malaria,38,2018
Monseñor Nouel,0,0.0,0,Malaria,38,2018
Monte Cristi,0,0.0,0,Malaria,38,2018
Monte Plata,0,0.0,0,Malaria,38,2018
Pedernales,0,0.0,0,Malaria,38,2018
Peravia,0,0.0,0,Malaria,38,2018
Puerto Plata,0,0.0,0,Malaria,38,2018
Samaná,0,0.0,0,Malaria,38,2018
San Cristóbal,1,0.0,0,Malaria,38,2018
San José de Ocoa,0,0.0,0,Malaria,38,2018
San Juan,0,0.0,0,Malaria,38,2018
