Provincia,Muertes Maternas,Muertes Infantiles,Condicion,Numero,Year
Pedernales,0,1,maternainfantil,4,2022
Peravia,0,0,maternainfantil,4,2022
Puerto Plata,1,5,maternainfantil,4,2022
Samaná,0,0,maternainfantil,4,2022
San Cristóbal,0,2,maternainfantil,4,2022
San José de Ocoa,0,1,maternainfantil,4,2022
San Juan,0,2,maternainfantil,4,2022
San Pedro de Macorís,0,5,maternainfantil,4,2022
Santiago,0,6,maternainfantil,4,2022
Santiago Rodríguez,0,0,maternainfantil,4,2022
Santo Domingo,1,14,maternainfantil,4,2022
Sánchez Ramírez,0,0,maternainfantil,4,2022
Valverde,0,1,maternainfantil,4,2022
Azua,0,0,maternainfantil,5,2022
Baoruco,0,0,maternainfantil,5,2022
Barahona,0,1,maternainfantil,5,2022
Dajabón,0,1,maternainfantil,5,2022
Distrito Nacional,0,4,maternainfantil,5,2022
Duarte,0,3,maternainfantil,5,2022
El Seibo,0,0,maternainfantil,5,2022
Elías Piña,0,0,maternainfantil,5,2022
Espaillat,0,1,maternainfantil,5,2022
Extranjera,0,0,maternainfantil,5,2022
Hato Mayor,0,1,maternainfantil,5,2022
Hermanas Mirabal,0,2,maternainfantil,5,2022
Independencia,0,0,maternainfantil,5,2022
La Altagracia,1,0,maternainfantil,5,2022
La Romana,0,0,maternainfantil,5,2022
La Vega,0,3,maternainfantil,5,2022
María Trinidad Sánchez,0,1,maternainfantil,5,2022
Monseñor Nouel,0,0,maternainfantil,5,2022
Monte Cristi,0,2,maternainfantil,5,2022
Monte Plata,0,0,maternainfantil,5,2022
Pedernales,0,0,maternainfantil,5,2022
Peravia,0,2,maternainfantil,5,2022
Puerto Plata,0,4,maternainfantil,5,2022
Samaná,0,1,maternainfantil,5,2022
San Cristóbal,0,2,maternainfantil,5,2022
San José de Ocoa,0,0,maternainfantil,5,2022
San Juan,0,0,maternainfantil,5,2022
San Pedro de Macorís,0,0,maternainfantil,5,2022
Santiago,0,5,maternainfantil,5,2022
Santiago Rodríguez,0,0,maternainfantil,5,2022
Santo Domingo,2,13,maternainfantil,5,2022
Sánchez Ramírez,0,0,maternainfantil,5,2022
Valverde,0,2,maternainfantil,5,2022
Azua,0,0,maternainfantil,6,2022
Baoruco,0,0,maternainfantil,6,2022
Barahona,0,1,maternainfantil,6,2022
Dajabón,0,0,maternainfantil,6,2022
Distrito Nacional,0,3,maternainfantil,6,2022
Duarte,1,2,maternainfantil,6,2022
El Seibo,0,0,maternainfantil,6,2022
Elías Piña,0,0,maternainfantil,6,2022
Espaillat,0,1,maternainfantil,6,2022
Extranjera,0,0,maternainfantil,6,2022
Hato Mayor,0,0,maternainfantil,6,2022
Hermanas Mirabal,0,2,maternainfantil,6,2022
Independencia,0,0,maternainfantil,6,2022
La Altagracia,0,0,maternainfantil,6,2022
La Romana,0,1,maternainfantil,6,2022
La Vega,0,3,maternainfantil,6,2022
María Trinidad Sánchez,1,0,maternainfantil,6,2022
Monseñor Nouel,0,1,maternainfantil,6,2022
Monte Cristi,0,0,maternainfantil,6,2022
Monte Plata,0,2,maternainfantil,6,2022
Pedernales,0,0,maternainfantil,6,2022
Peravia,0,2,maternainfantil,6,2022
Puerto Plata,0,1,maternainfantil,6,2022
Samaná,0,0,maternainfantil,6,2022
San Cristóbal,0,2,maternainfantil,6,2022
San José de Ocoa,0,1,maternainfantil,6,2022
San Juan,0,1,maternainfantil,6,2022
San Pedro de Macorís,0,0,maternainfantil,6,2022
Santiago,0,5,maternainfantil,6,2022
Santiago Rodríguez,0,0,maternainfantil,6,2022
Santo Domingo,5,10,maternainfantil,6,2022
Sánchez Ramírez,0,0,maternainfantil,6,2022
Valverde,0,2,maternainfantil,6,2022
Azua,0,0,maternainfantil,7,2022
Baoruco,0,0,maternainfantil,7,2022
Barahona,0,1,maternainfantil,7,2022
Dajabón,0,0,maternainfantil,7,2022
Distrito Nacional,0,2,maternainfantil,7,2022
Duarte,0,0,maternainfantil,7,2022
El Seibo,0,0,maternainfantil,7,2022
Elías Piña,0,1,maternainfantil,7,2022
Espaillat,0,0,maternainfantil,7,2022
Extranjera,0,0,maternainfantil,7,2022
Hato Mayor,0,0,maternainfantil,7,2022
Hermanas Mirabal,0,0,maternainfantil,7,2022
Independencia,0,0,maternainfantil,7,2022
La Altagracia,0,4,maternainfantil,7,2022
La Romana,0,2,maternainfantil,7,2022
La Vega,0,0,maternainfantil,7,2022
María Trinidad Sánchez,0,0,maternainfantil,7,2022
Monseñor Nouel,0,0,maternainfantil,7,2022
Monte Cristi,0,0,maternainfantil,7,2022
Monte Plata,0,2,maternainfantil,7,2022
Pedernales,0,0,maternainfantil,7,2022
Peravia,0,0,maternainfantil,7,2022
Puerto Plata,0,1,maternainfantil,7,2022
Samaná,0,1,maternainfantil,7,2022
San Cristóbal,0,2,maternainfantil,7,2022
San José de Ocoa,0,0,maternainfantil,7,2022
San Juan,0,0,maternainfantil,7,2022
San Pedro de Macorís,0,0,maternainfantil,7,2022
Santiago,0,5,maternainfantil,7,2022
Santiago Rodríguez,0,0,maternainfantil,7,2022
Santo Domingo,2,12,maternainfantil,7,2022
Sánchez Ramírez,0,0,maternainfantil,7,2022
Valverde,0,2,maternainfantil,7,2022
Azua,0,0,maternainfantil,8,2022
Baoruco,0,1,maternainfantil,8,2022
Barahona,0,2,maternainfantil,8,2022
Dajabón,0,0,maternainfantil,8,2022
Distrito Nacional,0,3,maternainfantil,8,2022
Duarte,0,0,maternainfantil,8,2022
El Seibo,0,0,maternainfantil,8,2022
Elías Piña,0,0,maternainfantil,8,2022
Espaillat,0,3,maternainfantil,8,2022
Extranjera,0,0,maternainfantil,8,2022
Hato Mayor,0,0,maternainfantil,8,2022
Hermanas Mirabal,0,1,maternainfantil,8,2022
Independencia,1,1,maternainfantil,8,2022
La Altagracia,0,4,maternainfantil,8,2022
La Romana,0,2,maternainfantil,8,2022
La Vega,0,1,maternainfantil,8,2022
María Trinidad Sánchez,1,0,maternainfantil,8,2022
Monseñor Nouel,0,0,maternainfantil,8,2022
Monte Cristi,0,3,maternainfantil,8,2022
Monte Plata,0,2,maternainfantil,8,2022
Pedernales,0,0,maternainfantil,8,2022
Peravia,0,0,maternainfantil,8,2022
Puerto Plata,0,0,maternainfantil,8,2022
Samaná,0,0,maternainfantil,8,2022
San Cristóbal,1,0,maternainfantil,8,2022
San José de Ocoa,0,0,maternainfantil,8,2022
San Juan,0,0,maternainfantil,8,2022
San Pedro de Macorís,0,3,maternainfantil,8,2022
Santiago,0,13,maternainfantil,8,2022
Santiago Rodríguez,0,0,maternainfantil,8,2022
Santo Domingo,1,20,maternainfantil,8,2022
Sánchez Ramírez,0,0,maternainfantil,8,2022
Valverde,0,4,maternainfantil,8,2022
Azua,0,0,maternainfantil,9,2022
Baoruco,0,0,maternainfantil,9,2022
Barahona,0,3,maternainfantil,9,2022
Dajabón,0,1,maternainfantil,9,2022
Distrito Nacional,0,4,maternainfantil,9,2022
Duarte,0,0,maternainfantil,9,2022
El Seibo,0,0,maternainfantil,9,2022
Elías Piña,0,0,maternainfantil,9,2022
Espaillat,0,1,maternainfantil,9,2022
Extranjera,1,0,maternainfantil,9,2022
Hato Mayor,0,0,maternainfantil,9,2022
Hermanas Mirabal,0,0,maternainfantil,9,2022
Independencia,0,0,maternainfantil,9,2022
La Altagracia,0,1,maternainfantil,9,2022
La Romana,0,0,maternainfantil,9,2022
La Vega,0,2,maternainfantil,9,2022
María Trinidad Sánchez,0,1,maternainfantil,9,2022
Monseñor Nouel,0,0,maternainfantil,9,2022
Monte Cristi,0,0,maternainfantil,9,2022
Monte Plata,0,1,maternainfantil,9,2022
Pedernales,0,0,maternainfantil,9,2022
Peravia,0,0,maternainfantil,9,2022
Puerto Plata,0,2,maternainfantil,9,2022
Samaná,0,0,maternainfantil,9,2022
San Cristóbal,0,1,maternainfantil,9,2022
San José de Ocoa,0,1,maternainfantil,9,2022
San Juan,1,5,maternainfantil,9,2022
San Pedro de Macorís,0,4,maternainfantil,9,2022
Santiago,1,6,maternainfantil,9,2022
Santiago Rodríguez,0,1,maternainfantil,9,2022
Santo Domingo,0,11,maternainfantil,9,2022
Sánchez Ramírez,0,1,maternainfantil,9,2022
Valverde,0,0,maternainfantil,9,2022
Azua,0,1,maternainfantil,10,2022
Baoruco,0,1,maternainfantil,10,2022
Barahona,0,3,maternainfantil,10,2022
Dajabón,0,0,maternainfantil,10,2022
Distrito Nacional,0,5,maternainfantil,10,2022
Duarte,0,2,maternainfantil,10,2022
El Seibo,0,0,maternainfantil,10,2022
Elías Piña,0,0,maternainfantil,10,2022
Espaillat,0,0,maternainfantil,10,2022
Extranjera,0,0,maternainfantil,10,2022
Hato Mayor,0,0,maternainfantil,10,2022
Hermanas Mirabal,0,0,maternainfantil,10,2022
Independencia,0,1,maternainfantil,10,2022
La Altagracia,0,0,maternainfantil,10,2022
La Romana,0,3,maternainfantil,10,2022
La Vega,0,3,maternainfantil,10,2022
María Trinidad Sánchez,0,1,maternainfantil,10,2022
Monseñor Nouel,0,0,maternainfantil,10,2022
Monte Cristi,0,0,maternainfantil,10,2022
Monte Plata,0,0,maternainfantil,10,2022
Pedernales,0,0,maternainfantil,10,2022
Peravia,0,1,maternainfantil,10,2022
Puerto Plata,2,1,maternainfantil,10,2022
Samaná,0,0,maternainfantil,10,2022
San Cristóbal,1,6,maternainfantil,10,2022
San José de Ocoa,0,0,maternainfantil,10,2022
San Juan,0,2,maternainfantil,10,2022
San Pedro de Macorís,0,1,maternainfantil,10,2022
Santiago,1,7,maternainfantil,10,2022
Santiago Rodríguez,0,0,maternainfantil,10,2022
Santo Domingo,1,21,maternainfantil,10,2022
Sánchez Ramírez,0,0,maternainfantil,10,2022
Valverde,0,6,maternainfantil,10,2022
Azua,0,2,maternainfantil,11,2022
Baoruco,0,1,maternainfantil,11,2022
Barahona,0,3,maternainfantil,11,2022
Dajabón,0,0,maternainfantil,11,2022
Distrito Nacional,0,3,maternainfantil,11,2022
Duarte,0,2,maternainfantil,11,2022
El Seibo,0,1,maternainfantil,11,2022
Elías Piña,0,0,maternainfantil,11,2022
Espaillat,0,0,maternainfantil,11,2022
Extranjera,0,0,maternainfantil,11,2022
Hato Mayor,0,0,maternainfantil,11,2022
Hermanas Mirabal,0,1,maternainfantil,11,2022
Independencia,0,0,maternainfantil,11,2022
La Altagracia,0,1,maternainfantil,11,2022
La Romana,0,0,maternainfantil,11,2022
La Vega,0,4,maternainfantil,11,2022
María Trinidad Sánchez,1,1,maternainfantil,11,2022
Monseñor Nouel,0,1,maternainfantil,11,2022
Monte Cristi,0,1,maternainfantil,11,2022
Monte Plata,0,1,maternainfantil,11,2022
Pedernales,0,0,maternainfantil,11,2022
Peravia,0,1,maternainfantil,11,2022
Puerto Plata,0,1,maternainfantil,11,2022
Samaná,0,1,maternainfantil,11,2022
San Cristóbal,0,2,maternainfantil,11,2022
San José de Ocoa,0,0,maternainfantil,11,2022
San Juan,0,0,maternainfantil,11,2022
San Pedro de Macorís,0,1,maternainfantil,11,2022
Santiago,1,6,maternainfantil,11,2022
Santiago Rodríguez,0,1,maternainfantil,11,2022
Santo Domingo,2,16,maternainfantil,11,2022
Sánchez Ramírez,0,1,maternainfantil,11,2022
Valverde,0,0,maternainfantil,11,2022
Azua,0,0,maternainfantil,12,2022
Baoruco,0,1,maternainfantil,12,2022
Barahona,0,3,maternainfantil,12,2022
Dajabón,0,1,maternainfantil,12,2022
Distrito Nacional,0,5,maternainfantil,12,2022
Duarte,0,1,maternainfantil,12,2022
El Seibo,0,2,maternainfantil,12,2022
Elías Piña,0,0,maternainfantil,12,2022
Espaillat,0,0,maternainfantil,12,2022
Extranjera,0,0,maternainfantil,12,2022
Hato Mayor,0,0,maternainfantil,12,2022
Hermanas Mirabal,0,0,maternainfantil,12,2022
Independencia,0,0,maternainfantil,12,2022
La Altagracia,0,0,maternainfantil,12,2022
La Romana,0,1,maternainfantil,12,2022
La Vega,0,2,maternainfantil,12,2022
María Trinidad Sánchez,0,0,maternainfantil,12,2022
Monseñor Nouel,0,1,maternainfantil,12,2022
Monte Cristi,0,2,maternainfantil,12,2022
Monte Plata,0,1,maternainfantil,12,2022
Pedernales,0,2,maternainfantil,12,2022
Peravia,0,1,maternainfantil,12,2022
Puerto Plata,0,0,maternainfantil,12,2022
Samaná,0,2,maternainfantil,12,2022
San Cristóbal,0,2,maternainfantil,12,2022
San José de Ocoa,0,1,maternainfantil,12,2022
San Juan,0,0,maternainfantil,12,2022
San Pedro de Macorís,0,1,maternainfantil,12,2022
Santiago,1,5,maternainfantil,12,2022
Santiago Rodríguez,0,2,maternainfantil,12,2022
Santo Domingo,0,15,maternainfantil,12,2022
Sánchez Ramírez,0,0,maternainfantil,12,2022
Valverde,0,1,maternainfantil,12,2022
Azua,0,1,maternainfantil,13,2022
Baoruco,0,0,maternainfantil,13,2022
Barahona,0,2,maternainfantil,13,2022
Dajabón,0,0,maternainfantil,13,2022
Distrito Nacional,0,5,maternainfantil,13,2022
Duarte,0,1,maternainfantil,13,2022
El Seibo,1,1,maternainfantil,13,2022
Elías Piña,0,0,maternainfantil,13,2022
Espaillat,0,0,maternainfantil,13,2022
Extranjera,0,1,maternainfantil,13,2022
Hato Mayor,0,0,maternainfantil,13,2022
Hermanas Mirabal,0,0,maternainfantil,13,2022
Independencia,0,0,maternainfantil,13,2022
La Altagracia,0,1,maternainfantil,13,2022
La Romana,0,1,maternainfantil,13,2022
La Vega,0,1,maternainfantil,13,2022
María Trinidad Sánchez,0,0,maternainfantil,13,2022
Monseñor Nouel,0,1,maternainfantil,13,2022
Monte Cristi,0,1,maternainfantil,13,2022
Monte Plata,0,0,maternainfantil,13,2022
Pedernales,0,0,maternainfantil,13,2022
Peravia,1,1,maternainfantil,13,2022
Puerto Plata,0,5,maternainfantil,13,2022
Samaná,0,0,maternainfantil,13,2022
San Cristóbal,0,0,maternainfantil,13,2022
San José de Ocoa,0,0,maternainfantil,13,2022
San Juan,0,1,maternainfantil,13,2022
San Pedro de Macorís,0,1,maternainfantil,13,2022
Santiago,0,5,maternainfantil,13,2022
Santiago Rodríguez,0,0,maternainfantil,13,2022
Santo Domingo,1,10,maternainfantil,13,2022
Sánchez Ramírez,0,2,maternainfantil,13,2022
Valverde,0,2,maternainfantil,13,2022
Azua,0,0,maternainfantil,14,2022
Baoruco,0,0,maternainfantil,14,2022
Barahona,0,2,maternainfantil,14,2022
Dajabón,0,0,maternainfantil,14,2022
Distrito Nacional,0,5,maternainfantil,14,2022
Duarte,0,0,maternainfantil,14,2022
El Seibo,0,0,maternainfantil,14,2022
Elías Piña,0,1,maternainfantil,14,2022
Espaillat,0,0,maternainfantil,14,2022
Extranjera,0,0,maternainfantil,14,2022
Hato Mayor,0,0,maternainfantil,14,2022
Hermanas Mirabal,0,0,maternainfantil,14,2022
Independencia,0,0,maternainfantil,14,2022
La Altagracia,0,5,maternainfantil,14,2022
La Romana,0,1,maternainfantil,14,2022
La Vega,0,2,maternainfantil,14,2022
María Trinidad Sánchez,0,0,maternainfantil,14,2022
Monseñor Nouel,0,0,maternainfantil,14,2022
Monte Cristi,0,0,maternainfantil,14,2022
Monte Plata,0,1,maternainfantil,14,2022
Pedernales,0,0,maternainfantil,14,2022
Peravia,0,0,maternainfantil,14,2022
Puerto Plata,0,3,maternainfantil,14,2022
Samaná,0,0,maternainfantil,14,2022
San Cristóbal,0,1,maternainfantil,14,2022
San José de Ocoa,0,1,maternainfantil,14,2022
San Juan,0,1,maternainfantil,14,2022
San Pedro de Macorís,0,0,maternainfantil,14,2022
Santiago,1,8,maternainfantil,14,2022
Santiago Rodríguez,0,1,maternainfantil,14,2022
Santo Domingo,1,9,maternainfantil,14,2022
Sánchez Ramírez,0,0,maternainfantil,14,2022
Valverde,0,2,maternainfantil,14,2022
Azua,0,1,maternainfantil,15,2022
Baoruco,0,0,maternainfantil,15,2022
Barahona,0,2,maternainfantil,15,2022
Dajabón,0,0,maternainfantil,15,2022
Distrito Nacional,0,2,maternainfantil,15,2022
Duarte,0,0,maternainfantil,15,2022
El Seibo,0,0,maternainfantil,15,2022
Elías Piña,0,1,maternainfantil,15,2022
Espaillat,0,1,maternainfantil,15,2022
Extranjera,0,0,maternainfantil,15,2022
Hato Mayor,0,1,maternainfantil,15,2022
Hermanas Mirabal,0,0,maternainfantil,15,2022
Independencia,0,0,maternainfantil,15,2022
La Altagracia,0,1,maternainfantil,15,2022
La Romana,0,1,maternainfantil,15,2022
La Vega,0,1,maternainfantil,15,2022
María Trinidad Sánchez,0,0,maternainfantil,15,2022
Monseñor Nouel,0,1,maternainfantil,15,2022
Monte Cristi,1,0,maternainfantil,15,2022
Monte Plata,0,2,maternainfantil,15,2022
Pedernales,0,0,maternainfantil,15,2022
Peravia,0,0,maternainfantil,15,2022
Puerto Plata,0,0,maternainfantil,15,2022
Samaná,0,1,maternainfantil,15,2022
San Cristóbal,0,7,maternainfantil,15,2022
San José de Ocoa,0,1,maternainfantil,15,2022
San Juan,0,2,maternainfantil,15,2022
San Pedro de Macorís,0,5,maternainfantil,15,2022
Santiago,0,6,maternainfantil,15,2022
Santiago Rodríguez,0,2,maternainfantil,15,2022
Santo Domingo,0,12,maternainfantil,15,2022
Sánchez Ramírez,0,1,maternainfantil,15,2022
Valverde,0,4,maternainfantil,15,2022
Azua,0,0,maternainfantil,16,2022
Baoruco,0,0,maternainfantil,16,2022
Barahona,0,0,maternainfantil,16,2022
Dajabón,0,0,maternainfantil,16,2022
Distrito Nacional,0,2,maternainfantil,16,2022
Duarte,0,1,maternainfantil,16,2022
El Seibo,0,0,maternainfantil,16,2022
Elías Piña,0,0,maternainfantil,16,2022
Espaillat,0,1,maternainfantil,16,2022
Extranjera,0,0,maternainfantil,16,2022
Hato Mayor,0,0,maternainfantil,16,2022
Hermanas Mirabal,0,0,maternainfantil,16,2022
Independencia,0,0,maternainfantil,16,2022
La Altagracia,0,2,maternainfantil,16,2022
La Romana,0,3,maternainfantil,16,2022
La Vega,0,4,maternainfantil,16,2022
María Trinidad Sánchez,0,0,maternainfantil,16,2022
Monseñor Nouel,0,0,maternainfantil,16,2022
Monte Cristi,0,0,maternainfantil,16,2022
Monte Plata,0,0,maternainfantil,16,2022
Pedernales,0,0,maternainfantil,16,2022
Peravia,0,0,maternainfantil,16,2022
Puerto Plata,0,0,maternainfantil,16,2022
Samaná,0,0,maternainfantil,16,2022
San Cristóbal,0,6,maternainfantil,16,2022
San José de Ocoa,0,4,maternainfantil,16,2022
San Juan,0,3,maternainfantil,16,2022
San Pedro de Macorís,0,1,maternainfantil,16,2022
Santiago,0,7,maternainfantil,16,2022
Santiago Rodríguez,0,0,maternainfantil,16,2022
Santo Domingo,0,13,maternainfantil,16,2022
Sánchez Ramírez,0,0,maternainfantil,16,2022
Valverde,0,0,maternainfantil,16,2022
Azua,0,1,maternainfantil,17,2022
Baoruco,0,1,maternainfantil,17,2022
Barahona,0,1,maternainfantil,17,2022
Dajabón,0,0,maternainfantil,17,2022
Distrito Nacional,1,5,maternainfantil,17,2022
Duarte,0,1,maternainfantil,17,2022
El Seibo,0,0,maternainfantil,17,2022
Elías Piña,0,1,maternainfantil,17,2022
Espaillat,0,0,maternainfantil,17,2022
Extranjera,0,0,maternainfantil,17,2022
Hato Mayor,0,0,maternainfantil,17,2022
Hermanas Mirabal,0,0,maternainfantil,17,2022
Independencia,0,0,maternainfantil,17,2022
La Altagracia,0,3,maternainfantil,17,2022
La Romana,0,0,maternainfantil,17,2022
La Vega,0,2,maternainfantil,17,2022
María Trinidad Sánchez,0,1,maternainfantil,17,2022
Monseñor Nouel,0,1,maternainfantil,17,2022
Monte Cristi,0,0,maternainfantil,17,2022
Monte Plata,0,2,maternainfantil,17,2022
Pedernales,0,0,maternainfantil,17,2022
Peravia,0,3,maternainfantil,17,2022
Puerto Plata,0,2,maternainfantil,17,2022
Samaná,0,0,maternainfantil,17,2022
San Cristóbal,0,2,maternainfantil,17,2022
San José de Ocoa,0,0,maternainfantil,17,2022
San Juan,0,2,maternainfantil,17,2022
San Pedro de Macorís,0,1,maternainfantil,17,2022
Santiago,1,6,maternainfantil,17,2022
Santiago Rodríguez,0,0,maternainfantil,17,2022
Santo Domingo,0,15,maternainfantil,17,2022
Sánchez Ramírez,0,1,maternainfantil,17,2022
Valverde,0,0,maternainfantil,17,2022
Azua,0,1,maternainfantil,18,2022
Baoruco,0,0,maternainfantil,18,2022
Barahona,0,0,maternainfantil,18,2022
Dajabón,0,0,maternainfantil,18,2022
Distrito Nacional,0,0,maternainfantil,18,2022
Duarte,0,0,maternainfantil,18,2022
El Seibo,0,1,maternainfantil,18,2022
Elías Piña,0,0,maternainfantil,18,2022
Espaillat,0,0,maternainfantil,18,2022
Extranjera,0,0,maternainfantil,18,2022
Hato Mayor,0,0,maternainfantil,18,2022
Hermanas Mirabal,0,0,maternainfantil,18,2022
Independencia,0,0,maternainfantil,18,2022
La Altagracia,0,0,maternainfantil,18,2022
La Romana,0,0,maternainfantil,18,2022
La Vega,0,2,maternainfantil,18,2022
María Trinidad Sánchez,0,0,maternainfantil,18,2022
Monseñor Nouel,0,1,maternainfantil,18,2022
Monte Cristi,0,0,maternainfantil,18,2022
Monte Plata,0,0,maternainfantil,18,2022
Pedernales,0,0,maternainfantil,18,2022
Peravia,0,1,maternainfantil,18,2022
Puerto Plata,0,0,maternainfantil,18,2022
Samaná,0,0,maternainfantil,18,2022
San Cristóbal,0,3,maternainfantil,18,2022
San José de Ocoa,0,0,maternainfantil,18,2022
San Juan,0,0,maternainfantil,18,2022
San Pedro de Macorís,0,0,maternainfantil,18,2022
Santiago,0,1,maternainfantil,18,2022
Santiago Rodríguez,0,0,maternainfantil,18,2022
Santo Domingo,0,2,maternainfantil,18,2022
Sánchez Ramírez,0,0,maternainfantil,18,2022
Valverde,0,0,maternainfantil,18,2022
Azua,0,1,maternainfantil,19,2022
Baoruco,0,1,maternainfantil,19,2022
Barahona,0,0,maternainfantil,19,2022
Dajabón,0,0,maternainfantil,19,2022
Distrito Nacional,1,7,maternainfantil,19,2022
Duarte,0,1,maternainfantil,19,2022
El Seibo,0,1,maternainfantil,19,2022
Elías Piña,0,1,maternainfantil,19,2022
Espaillat,0,1,maternainfantil,19,2022
Extranjera,0,0,maternainfantil,19,2022
Hato Mayor,0,0,maternainfantil,19,2022
Hermanas Mirabal,0,0,maternainfantil,19,2022
Independencia,0,0,maternainfantil,19,2022
La Altagracia,0,0,maternainfantil,19,2022
La Romana,0,2,maternainfantil,19,2022
La Vega,0,1,maternainfantil,19,2022
María Trinidad Sánchez,0,0,maternainfantil,19,2022
Monseñor Nouel,0,0,maternainfantil,19,2022
Monte Cristi,0,0,maternainfantil,19,2022
Monte Plata,0,0,maternainfantil,19,2022
Pedernales,0,0,maternainfantil,19,2022
Peravia,0,1,maternainfantil,19,2022
Puerto Plata,0,4,maternainfantil,19,2022
Samaná,0,0,maternainfantil,19,2022
San Cristóbal,0,5,maternainfantil,19,2022
San José de Ocoa,0,0,maternainfantil,19,2022
San Juan,0,1,maternainfantil,19,2022
San Pedro de Macorís,0,3,maternainfantil,19,2022
Santiago,0,13,maternainfantil,19,2022
Santiago Rodríguez,0,1,maternainfantil,19,2022
Santo Domingo,0,17,maternainfantil,19,2022
Sánchez Ramírez,0,0,maternainfantil,19,2022
Valverde,0,0,maternainfantil,19,2022
Azua,0,2,maternainfantil,20,2022
Baoruco,0,1,maternainfantil,20,2022
Barahona,0,0,maternainfantil,20,2022
Dajabón,0,0,maternainfantil,20,2022
Distrito Nacional,0,5,maternainfantil,20,2022
