Provincia,Casos Probables,Incidencia Acumulada,Defunciones Nuevas,Condicion,Numero,Year
Santiago,2,10.37,0,dengue,9,2021
Santiago Rodríguez,0,0.0,0,dengue,9,2021
Santo Domingo,7,16.54,0,dengue,9,2021
Sánchez Ramírez,0,3.81,0,dengue,9,2021
Valverde,0,3.23,0,dengue,9,2021
Azua,0,27.99,0,dengue,10,2021
Baoruco,0,30.71,0,dengue,10,2021
Barahona,1,68.78,0,dengue,10,2021
Dajabón,0,0.0,0,dengue,10,2021
Distrito Nacional,2,8.86,0,dengue,10,2021
Duarte,0,6.93,0,dengue,10,2021
El Seibo,0,0.0,0,dengue,10,2021
Elías Piña,0,24.69,0,dengue,10,2021
Espaillat,0,12.95,0,dengue,10,2021
Extranjero,0,0.0,0,dengue,10,2021
Hato Mayor,0,0.0,0,dengue,10,2021
Hermanas Mirabal,0,0.0,0,dengue,10,2021
Independencia,0,96.18,0,dengue,10,2021
La Altagracia,0,2.82,0,dengue,10,2021
La Romana,0,3.75,0,dengue,10,2021
La Vega,0,3.77,0,dengue,10,2021
María Trinidad Sánchez,1,3.69,0,dengue,10,2021
Monseñor Nouel,0,5.92,0,dengue,10,2021
Monte Cristi,0,8.8,0,dengue,10,2021
Monte Plata,0,2.71,0,dengue,10,2021
Pedernales,0,0.0,0,dengue,10,2021
Peravia,3,36.48,0,dengue,10,2021
Puerto Plata,0,9.32,0,dengue,10,2021
Samaná,0,4.57,0,dengue,10,2021
San Cristóbal,2,7.2,0,dengue,10,2021
San José de Ocoa,1,9.77,0,dengue,10,2021
San Juan,0,14.26,0,dengue,10,2021
San Pedro de Macorís,0,8.47,0,dengue,10,2021
Santiago,1,9.82,0,dengue,10,2021
Santiago Rodríguez,0,0.0,0,dengue,10,2021
Santo Domingo,4,15.92,0,dengue,10,2021
Sánchez Ramírez,0,3.43,0,dengue,10,2021
Valverde,0,2.91,0,dengue,10,2021
Azua,1,29.69,0,dengue,11,2021
Baoruco,0,27.92,0,dengue,11,2021
Barahona,3,67.53,0,dengue,11,2021
Dajabón,0,0.0,0,dengue,11,2021
Distrito Nacional,1,8.51,0,dengue,11,2021
Duarte,0,6.3,0,dengue,11,2021
El Seibo,0,0.0,0,dengue,11,2021
Elías Piña,0,22.44,0,dengue,11,2021
Espaillat,0,11.77,0,dengue,11,2021
Extranjero,0,0.0,0,dengue,11,2021
Hato Mayor,0,0.0,0,dengue,11,2021
Hermanas Mirabal,0,5.14,0,dengue,11,2021
Independencia,0,87.44,0,dengue,11,2021
La Altagracia,0,2.57,0,dengue,11,2021
La Romana,0,3.41,0,dengue,11,2021
La Vega,0,3.43,0,dengue,11,2021
María Trinidad Sánchez,0,6.71,0,dengue,11,2021
Monseñor Nouel,0,5.38,0,dengue,11,2021
Monte Cristi,0,11.99,0,dengue,11,2021
Monte Plata,0,2.46,0,dengue,11,2021
Pedernales,0,0.0,0,dengue,11,2021
Peravia,2,49.75,0,dengue,11,2021
Puerto Plata,0,8.48,0,dengue,11,2021
Samaná,0,4.15,0,dengue,11,2021
San Cristóbal,3,8.73,0,dengue,11,2021
San José de Ocoa,0,17.76,0,dengue,11,2021
San Juan,0,12.96,0,dengue,11,2021
San Pedro de Macorís,0,7.7,0,dengue,11,2021
Santiago,3,10.71,0,dengue,11,2021
Santiago Rodríguez,0,0.0,0,dengue,11,2021
Santo Domingo,6,16.36,0,dengue,11,2021
Sánchez Ramírez,0,3.11,0,dengue,11,2021
Valverde,1,5.28,0,dengue,11,2021
Azua,0,27.21,0,dengue,12,2021
Baoruco,0,25.59,0,dengue,12,2021
Barahona,3,71.07,0,dengue,12,2021
Dajabón,1,6.48,0,dengue,12,2021
Distrito Nacional,3,9.44,0,dengue,12,2021
Duarte,0,5.77,0,dengue,12,2021
El Seibo,1,4.58,0,dengue,12,2021
Elías Piña,0,20.57,0,dengue,12,2021
Espaillat,1,12.59,0,dengue,12,2021
Extranjero,0,0.0,0,dengue,12,2021
Hato Mayor,0,0.0,0,dengue,12,2021
Hermanas Mirabal,0,0.0,0,dengue,12,2021
Independencia,0,80.15,0,dengue,12,2021
La Altagracia,0,2.35,0,dengue,12,2021
La Romana,1,4.69,0,dengue,12,2021
La Vega,0,3.14,0,dengue,12,2021
María Trinidad Sánchez,0,6.16,0,dengue,12,2021
Monseñor Nouel,0,4.93,0,dengue,12,2021
Monte Cristi,0,10.99,0,dengue,12,2021
Monte Plata,0,2.26,0,dengue,12,2021
Pedernales,0,0.0,0,dengue,12,2021
Peravia,0,47.77,0,dengue,12,2021
Puerto Plata,1,9.06,0,dengue,12,2021
Samaná,0,0.0,0,dengue,12,2021
San Cristóbal,4,10.0,0,dengue,12,2021
San José de Ocoa,2,24.41,0,dengue,12,2021
San Juan,0,11.88,0,dengue,12,2021
San Pedro de Macorís,0,7.06,0,dengue,12,2021
Santiago,1,10.23,0,dengue,12,2021
Santiago Rodríguez,0,0.0,0,dengue,12,2021
Santo Domingo,4,15.43,0,dengue,12,2021
Sánchez Ramírez,1,5.71,0,dengue,12,2021
Valverde,0,4.84,0,dengue,12,2021
Azua,0,25.12,0,dengue,13,2021
Baoruco,0,23.62,0,dengue,13,2021
Barahona,0,67.72,0,dengue,13,2021
Dajabón,0,5.98,0,dengue,13,2021
Distrito Nacional,5,10.61,0,dengue,13,2021
Duarte,0,5.33,0,dengue,13,2021
El Seibo,0,4.23,0,dengue,13,2021
Elías Piña,0,18.99,0,dengue,13,2021
Espaillat,0,11.62,0,dengue,13,2021
Extranjero,0,0.0,0,dengue,13,2021
Hato Mayor,0,0.0,0,dengue,13,2021
Hermanas Mirabal,0,0.0,0,dengue,13,2021
Independencia,0,73.98,0,dengue,13,2021
La Altagracia,0,2.17,0,dengue,13,2021
La Romana,1,5.77,0,dengue,13,2021
La Vega,1,3.87,0,dengue,13,2021
María Trinidad Sánchez,0,5.68,0,dengue,13,2021
Monseñor Nouel,0,4.55,0,dengue,13,2021
Monte Cristi,0,10.15,0,dengue,13,2021
Monte Plata,0,2.09,0,dengue,13,2021
Pedernales,0,0.0,0,dengue,13,2021
Peravia,1,48.11,0,dengue,13,2021
Puerto Plata,0,8.37,0,dengue,13,2021
Samaná,0,3.51,0,dengue,13,2021
San Cristóbal,0,9.23,0,dengue,13,2021
San José de Ocoa,1,22.54,0,dengue,13,2021
San Juan,0,10.97,0,dengue,13,2021
San Pedro de Macorís,0,6.51,0,dengue,13,2021
Santiago,1,9.82,0,dengue,13,2021
Santiago Rodríguez,0,0.0,0,dengue,13,2021
Santo Domingo,5,15.04,0,dengue,13,2021
Sánchez Ramírez,0,5.27,0,dengue,13,2021
Valverde,0,4.47,0,dengue,13,2021
Azua,1,24.99,0,dengue,14,2021
Baoruco,0,21.94,0,dengue,14,2021
Barahona,0,58.95,0,dengue,14,2021
Dajabón,1,11.11,0,dengue,14,2021
Distrito Nacional,2,11.26,0,dengue,14,2021
Duarte,0,4.95,0,dengue,14,2021
El Seibo,0,3.93,0,dengue,14,2021
Elías Piña,0,17.63,0,dengue,14,2021
Espaillat,1,12.33,0,dengue,14,2021
Extranjero,0,0.0,0,dengue,14,2021
Hato Mayor,0,0.0,0,dengue,14,2021
Hermanas Mirabal,0,4.04,0,dengue,14,2021
Independencia,0,68.7,0,dengue,14,2021
La Altagracia,0,2.02,0,dengue,14,2021
La Romana,0,5.36,0,dengue,14,2021
La Vega,2,5.39,0,dengue,14,2021
María Trinidad Sánchez,0,5.28,0,dengue,14,2021
Monseñor Nouel,0,4.23,0,dengue,14,2021
Monte Cristi,0,9.42,0,dengue,14,2021
Monte Plata,0,1.94,0,dengue,14,2021
Pedernales,0,0.0,0,dengue,14,2021
Peravia,1,42.81,0,dengue,14,2021
Puerto Plata,1,11.1,0,dengue,14,2021
Samaná,0,3.26,0,dengue,14,2021
San Cristóbal,2,10.29,0,dengue,14,2021
San José de Ocoa,0,27.9,0,dengue,14,2021
San Juan,0,10.19,0,dengue,14,2021
San Pedro de Macorís,0,6.05,0,dengue,14,2021
Santiago,1,9.47,0,dengue,14,2021
Santiago Rodríguez,0,6.5,0,dengue,14,2021
Santo Domingo,8,15.33,0,dengue,14,2021
Sánchez Ramírez,1,7.34,0,dengue,14,2021
Valverde,0,8.3,0,dengue,14,2021
Azua,0,23.32,0,dengue,15,2021
Baoruco,1,23.89,0,dengue,15,2021
Barahona,2,58.69,0,dengue,15,2021
Dajabón,2,20.73,0,dengue,15,2021
Distrito Nacional,1,10.18,0,dengue,15,2021
Duarte,0,4.62,0,dengue,15,2021
El Seibo,0,3.67,0,dengue,15,2021
Elías Piña,1,21.94,0,dengue,15,2021
Espaillat,1,12.95,0,dengue,15,2021
Extranjero,0,0.0,0,dengue,15,2021
Hato Mayor,0,0.0,0,dengue,15,2021
Hermanas Mirabal,0,3.77,0,dengue,15,2021
Independencia,0,64.12,0,dengue,15,2021
La Altagracia,0,1.88,0,dengue,15,2021
La Romana,0,5.0,0,dengue,15,2021
La Vega,0,4.19,0,dengue,15,2021
María Trinidad Sánchez,0,4.92,0,dengue,15,2021
Monseñor Nouel,0,3.95,0,dengue,15,2021
Monte Cristi,1,11.73,0,dengue,15,2021
Monte Plata,0,1.81,0,dengue,15,2021
Pedernales,0,0.0,0,dengue,15,2021
Peravia,0,43.43,0,dengue,15,2021
Puerto Plata,0,10.36,0,dengue,15,2021
Samaná,0,3.04,0,dengue,15,2021
San Cristóbal,3,11.74,0,dengue,15,2021
San José de Ocoa,1,32.55,0,dengue,15,2021
San Juan,0,9.51,0,dengue,15,2021
San Pedro de Macorís,0,5.65,0,dengue,15,2021
Santiago,3,10.15,0,dengue,15,2021
Santiago Rodríguez,1,6.07,0,dengue,15,2021
Santo Domingo,5,14.77,0,dengue,15,2021
Sánchez Ramírez,0,6.85,0,dengue,15,2021
Valverde,0,3.87,0,dengue,15,2021
Azua,0,21.87,0,dengue,16,2021
Baoruco,0,25.59,0,dengue,16,2021
Barahona,1,56.74,0,dengue,16,2021
Dajabón,0,19.44,0,dengue,16,2021
Distrito Nacional,3,11.08,0,dengue,16,2021
Duarte,0,4.33,0,dengue,16,2021
El Seibo,0,3.44,0,dengue,16,2021
Elías Piña,1,25.71,0,dengue,16,2021
Espaillat,1,13.49,0,dengue,16,2021
Extranjero,0,0.0,0,dengue,16,2021
Hato Mayor,0,0.0,0,dengue,16,2021
Hermanas Mirabal,0,3.53,0,dengue,16,2021
Independencia,0,60.11,0,dengue,16,2021
La Altagracia,0,1.76,0,dengue,16,2021
La Romana,0,4.69,0,dengue,16,2021
La Vega,0,3.93,0,dengue,16,2021
María Trinidad Sánchez,0,4.62,0,dengue,16,2021
Monseñor Nouel,1,5.55,0,dengue,16,2021
Monte Cristi,0,10.99,0,dengue,16,2021
Monte Plata,1,3.39,0,dengue,16,2021
Pedernales,0,0.0,0,dengue,16,2021
Peravia,0,40.72,0,dengue,16,2021
Puerto Plata,1,10.68,0,dengue,16,2021
Samaná,0,2.85,0,dengue,16,2021
San Cristóbal,0,11.0,0,dengue,16,2021
San José de Ocoa,1,36.62,0,dengue,16,2021
San Juan,1,10.4,0,dengue,16,2021
San Pedro de Macorís,1,6.35,0,dengue,16,2021
Santiago,1,9.82,0,dengue,16,2021
Santiago Rodríguez,0,5.69,0,dengue,16,2021
Santo Domingo,10,14.82,0,dengue,16,2021
Sánchez Ramírez,2,10.71,0,dengue,16,2021
Valverde,1,5.45,0,dengue,16,2021
Azua,0,20.58,0,dengue,17,2021
Baoruco,0,24.09,0,dengue,17,2021
Barahona,3,58.26,0,dengue,17,2021
Dajabón,0,18.29,0,dengue,17,2021
Distrito Nacional,1,10.72,0,dengue,17,2021
Duarte,0,4.08,0,dengue,17,2021
El Seibo,0,3.23,0,dengue,17,2021
Elías Piña,0,24.2,0,dengue,17,2021
Espaillat,1,13.96,0,dengue,17,2021
Extranjero,0,0.0,0,dengue,17,2021
Hato Mayor,0,0.0,0,dengue,17,2021
Hermanas Mirabal,0,3.33,0,dengue,17,2021
Independencia,1,61.72,0,dengue,17,2021
La Altagracia,1,2.49,0,dengue,17,2021
La Romana,0,4.41,0,dengue,17,2021
La Vega,0,3.7,0,dengue,17,2021
María Trinidad Sánchez,0,4.34,0,dengue,17,2021
Monseñor Nouel,0,5.22,0,dengue,17,2021
Monte Cristi,0,10.35,0,dengue,17,2021
Monte Plata,0,3.19,0,dengue,17,2021
Pedernales,0,0.0,0,dengue,17,2021
Peravia,0,36.79,0,dengue,17,2021
Puerto Plata,0,10.05,0,dengue,17,2021
Samaná,0,2.69,0,dengue,17,2021
San Cristóbal,1,10.83,0,dengue,17,2021
San José de Ocoa,0,34.47,0,dengue,17,2021
San Juan,0,9.79,0,dengue,17,2021
San Pedro de Macorís,0,5.98,0,dengue,17,2021
Santiago,1,9.53,0,dengue,17,2021
Santiago Rodríguez,0,10.71,0,dengue,17,2021
Santo Domingo,2,14.35,0,dengue,17,2021
Sánchez Ramírez,0,10.08,0,dengue,17,2021
Valverde,0,8.54,0,dengue,17,2021
Azua,1,22.03,0,dengue,18,2021
Baoruco,0,22.75,0,dengue,18,2021
Barahona,1,56.55,0,dengue,18,2021
Dajabón,0,17.28,0,dengue,18,2021
Distrito Nacional,1,10.4,0,dengue,18,2021
Duarte,1,5.77,0,dengue,18,2021
El Seibo,1,6.11,0,dengue,18,2021
Elías Piña,0,18.29,0,dengue,18,2021
Espaillat,2,15.58,0,dengue,18,2021
Extranjero,0,0.0,0,dengue,18,2021
Hato Mayor,0,0.0,0,dengue,18,2021
Hermanas Mirabal,1,6.28,0,dengue,18,2021
Independencia,0,58.29,0,dengue,18,2021
La Altagracia,1,3.92,0,dengue,18,2021
La Romana,0,4.17,0,dengue,18,2021
La Vega,0,3.49,0,dengue,18,2021
María Trinidad Sánchez,1,6.16,0,dengue,18,2021
Monseñor Nouel,0,4.93,0,dengue,18,2021
Monte Cristi,0,9.77,0,dengue,18,2021
Monte Plata,0,3.01,0,dengue,18,2021
Pedernales,0,0.0,0,dengue,18,2021
Peravia,0,39.09,0,dengue,18,2021
Puerto Plata,0,9.5,0,dengue,18,2021
Samaná,0,2.54,0,dengue,18,2021
San Cristóbal,1,10.67,0,dengue,18,2021
San José de Ocoa,0,32.55,0,dengue,18,2021
San Juan,0,9.24,0,dengue,18,2021
San Pedro de Macorís,0,5.65,0,dengue,18,2021
Santiago,2,9.55,0,dengue,18,2021
Santiago Rodríguez,0,10.11,0,dengue,18,2021
Santo Domingo,10,14.9,0,dengue,18,2021
Sánchez Ramírez,0,9.52,0,dengue,18,2021
Valverde,0,9.68,0,dengue,18,2021
Azua,0,22.1,0,dengue,19,2021
Baoruco,0,21.55,0,dengue,19,2021
Barahona,2,56.47,0,dengue,19,2021
Dajabón,1,20.46,0,dengue,19,2021
Distrito Nacional,9,12.96,0,dengue,19,2021
Duarte,0,5.47,0,dengue,19,2021
El Seibo,0,2.89,0,dengue,19,2021
Elías Piña,0,21.65,0,dengue,19,2021
Espaillat,1,15.9,0,dengue,19,2021
Extranjero,0,0.0,0,dengue,19,2021
Hato Mayor,0,0.0,0,dengue,19,2021
Hermanas Mirabal,0,5.95,0,dengue,19,2021
Independencia,0,59.82,0,dengue,19,2021
La Altagracia,1,4.46,0,dengue,19,2021
La Romana,1,4.94,0,dengue,19,2021
La Vega,0,3.97,0,dengue,19,2021
María Trinidad Sánchez,1,7.77,0,dengue,19,2021
Monseñor Nouel,0,4.67,0,dengue,19,2021
Monte Cristi,0,9.26,0,dengue,19,2021
Monte Plata,0,2.85,0,dengue,19,2021
Pedernales,0,0.0,0,dengue,19,2021
Peravia,1,41.14,0,dengue,19,2021
Puerto Plata,0,9.0,0,dengue,19,2021
Samaná,0,2.4,0,dengue,19,2021
San Cristóbal,0,10.95,0,dengue,19,2021
San José de Ocoa,2,41.12,0,dengue,19,2021
San Juan,0,8.76,0,dengue,19,2021
San Pedro de Macorís,0,5.35,0,dengue,19,2021
Santiago,1,9.3,0,dengue,19,2021
Santiago Rodríguez,0,9.58,0,dengue,19,2021
Santo Domingo,8,15.03,0,dengue,19,2021
Sánchez Ramírez,0,9.02,0,dengue,19,2021
Valverde,0,9.17,0,dengue,19,2021
Azua,4,25.66,0,dengue,20,2021
Baoruco,0,20.47,0,dengue,20,2021
Barahona,1,52.27,0,dengue,20,2021
Dajabón,1,23.32,0,dengue,20,2021
Distrito Nacional,4,13.3,0,dengue,20,2021
Duarte,0,5.2,0,dengue,20,2021
El Seibo,0,5.5,0,dengue,20,2021
Elías Piña,0,20.57,0,dengue,20,2021
Espaillat,0,15.1,0,dengue,20,2021
Extranjero,0,0.0,0,dengue,20,2021
Hato Mayor,0,0.0,0,dengue,20,2021
Hermanas Mirabal,0,2.83,0,dengue,20,2021
Independencia,0,56.83,0,dengue,20,2021
La Altagracia,0,4.24,0,dengue,20,2021
La Romana,0,4.69,0,dengue,20,2021
La Vega,0,3.77,0,dengue,20,2021
María Trinidad Sánchez,0,7.39,0,dengue,20,2021
Monseñor Nouel,0,4.44,0,dengue,20,2021
Monte Cristi,0,8.8,0,dengue,20,2021
Monte Plata,1,4.07,0,dengue,20,2021
Pedernales,0,0.0,0,dengue,20,2021
Peravia,1,40.39,0,dengue,20,2021
Puerto Plata,0,8.55,0,dengue,20,2021
Samaná,0,2.28,0,dengue,20,2021
San Cristóbal,0,10.0,0,dengue,20,2021
San José de Ocoa,0,39.06,0,dengue,20,2021
San Juan,0,8.32,0,dengue,20,2021
San Pedro de Macorís,2,6.77,0,dengue,20,2021
Santiago,1,9.08,0,dengue,20,2021
Santiago Rodríguez,0,9.1,0,dengue,20,2021
Santo Domingo,8,14.97,1,dengue,20,2021
Sánchez Ramírez,0,8.56,0,dengue,20,2021
Valverde,0,8.72,0,dengue,20,2021
Azua,1,25.55,0,dengue,21,2021
Baoruco,0,19.5,0,dengue,21,2021
Barahona,0,51.09,0,dengue,21,2021
Dajabón,0,22.21,0,dengue,21,2021
Distrito Nacional,0,12.66,0,dengue,21,2021
Duarte,0,4.95,0,dengue,21,2021
El Seibo,0,2.62,0,dengue,21,2021
Elías Piña,0,19.59,0,dengue,21,2021
Espaillat,1,15.41,0,dengue,21,2021
Extranjero,0,0.0,0,dengue,21,2021
Hato Mayor,0,0.0,0,dengue,21,2021
Hermanas Mirabal,0,2.69,0,dengue,21,2021
Independencia,0,54.13,0,dengue,21,2021
La Altagracia,0,4.03,0,dengue,21,2021
La Romana,0,4.47,0,dengue,21,2021
La Vega,0,3.59,0,dengue,21,2021
María Trinidad Sánchez,0,7.03,0,dengue,21,2021
Monseñor Nouel,0,4.23,0,dengue,21,2021
Monte Cristi,0,8.38,0,dengue,21,2021
Monte Plata,0,3.87,0,dengue,21,2021
Pedernales,0,0.0,0,dengue,21,2021
Peravia,0,38.47,0,dengue,21,2021
Puerto Plata,1,8.88,0,dengue,21,2021
Samaná,0,2.17,0,dengue,21,2021
San Cristóbal,2,10.67,1,dengue,21,2021
San José de Ocoa,0,37.2,0,dengue,21,2021
San Juan,0,7.92,0,dengue,21,2021
San Pedro de Macorís,0,6.45,0,dengue,21,2021
Santiago,4,9.59,0,dengue,21,2021
Santiago Rodríguez,0,8.67,0,dengue,21,2021
Santo Domingo,12,16.15,0,dengue,21,2021
Sánchez Ramírez,0,8.16,0,dengue,21,2021
Valverde,0,8.3,0,dengue,21,2021
Azua,1,25.44,0,dengue,22,2021
Baoruco,0,18.61,0,dengue,22,2021
Barahona,1,51.27,0,dengue,22,2021
Dajabón,0,17.67,0,dengue,22,2021
Distrito Nacional,7,13.88,0,dengue,22,2021
Duarte,0,4.72,0,dengue,22,2021
El Seibo,0,5.0,0,dengue,22,2021
Elías Piña,1,22.44,0,dengue,22,2021
Espaillat,3,17.65,0,dengue,22,2021
Extranjero,0,0.0,0,dengue,22,2021
Hato Mayor,1,2.76,0,dengue,22,2021
Hermanas Mirabal,0,5.14,0,dengue,22,2021
Independencia,0,51.67,0,dengue,22,2021
La Altagracia,0,3.21,0,dengue,22,2021
La Romana,0,4.26,0,dengue,22,2021
La Vega,1,4.0,0,dengue,22,2021
María Trinidad Sánchez,0,6.71,0,dengue,22,2021
Monseñor Nouel,0,4.04,0,dengue,22,2021
Monte Cristi,0,8.0,0,dengue,22,2021
Monte Plata,0,3.7,0,dengue,22,2021
Pedernales,0,0.0,0,dengue,22,2021
Peravia,0,36.72,0,dengue,22,2021
Puerto Plata,0,8.48,0,dengue,22,2021
Samaná,0,2.08,0,dengue,22,2021
San Cristóbal,4,11.64,0,dengue,22,2021
San José de Ocoa,0,35.51,0,dengue,22,2021
San Juan,0,7.56,0,dengue,22,2021
San Pedro de Macorís,0,6.93,0,dengue,22,2021
Santiago,5,10.27,0,dengue,22,2021
Santiago Rodríguez,0,8.27,0,dengue,22,2021
Santo Domingo,11,16.52,0,dengue,22,2021
Sánchez Ramírez,0,7.79,0,dengue,22,2021
Valverde,0,7.92,0,dengue,22,2021
Azua,0,24.34,0,dengue,23,2021
Baoruco,0,17.8,0,dengue,23,2021
Barahona,0,49.04,0,dengue,23,2021
Dajabón,0,20.28,0,dengue,23,2021
Distrito Nacional,3,13.92,0,dengue,23,2021
Duarte,0,4.52,0,dengue,23,2021
El Seibo,0,4.78,0,dengue,23,2021
Elías Piña,0,21.47,0,dengue,23,2021
Espaillat,1,18.76,0,dengue,23,2021
Extranjero,0,0.0,0,dengue,23,2021
Hato Mayor,0,2.64,0,dengue,23,2021
Hermanas Mirabal,2,9.84,0,dengue,23,2021
Independencia,0,49.42,0,dengue,23,2021
La Altagracia,0,3.68,0,dengue,23,2021
La Romana,0,4.08,0,dengue,23,2021
La Vega,2,4.92,0,dengue,23,2021
María Trinidad Sánchez,1,8.03,0,dengue,23,2021
Monseñor Nouel,0,3.86,0,dengue,23,2021
Monte Cristi,0,7.65,0,dengue,23,2021
Monte Plata,0,3.54,0,dengue,23,2021
Pedernales,0,0.0,0,dengue,23,2021
Peravia,1,40.79,0,dengue,23,2021
Puerto Plata,0,8.11,0,dengue,23,2021
Samaná,0,1.98,0,dengue,23,2021
San Cristóbal,2,12.18,0,dengue,23,2021
San José de Ocoa,1,38.21,0,dengue,23,2021
San Juan,0,7.23,0,dengue,23,2021
San Pedro de Macorís,0,6.63,0,dengue,23,2021
Santiago,5,10.89,0,dengue,23,2021
Santiago Rodríguez,0,7.91,0,dengue,23,2021
Santo Domingo,9,16.71,0,dengue,23,2021
Sánchez Ramírez,0,7.45,0,dengue,23,2021
Valverde,0,7.58,0,dengue,23,2021
Azua,2,25.27,0,dengue,24,2021
Baoruco,0,17.06,0,dengue,24,2021
Barahona,0,45.85,0,dengue,24,2021
Dajabón,0,19.44,0,dengue,24,2021
Distrito Nacional,3,13.75,0,dengue,24,2021
Duarte,0,4.33,0,dengue,24,2021
El Seibo,0,4.58,0,dengue,24,2021
Elías Piña,0,20.57,0,dengue,24,2021
Espaillat,0,17.08,0,dengue,24,2021
Extranjero,0,0.0,0,dengue,24,2021
Hato Mayor,0,2.53,0,dengue,24,2021
Hermanas Mirabal,0,9.43,0,dengue,24,2021
Independencia,0,47.36,0,dengue,24,2021
La Altagracia,2,4.71,0,dengue,24,2021
La Romana,1,4.69,0,dengue,24,2021
La Vega,0,4.71,0,dengue,24,2021
María Trinidad Sánchez,0,7.69,0,dengue,24,2021
Monseñor Nouel,1,4.93,0,dengue,24,2021
Monte Cristi,0,7.33,0,dengue,24,2021
Monte Plata,0,3.39,0,dengue,24,2021
Pedernales,0,0.0,0,dengue,24,2021
Peravia,3,40.17,0,dengue,24,2021
Puerto Plata,0,7.77,0,dengue,24,2021
Samaná,0,1.9,0,dengue,24,2021
San Cristóbal,1,11.67,0,dengue,24,2021
San José de Ocoa,0,36.62,0,dengue,24,2021
San Juan,1,7.92,0,dengue,24,2021
San Pedro de Macorís,0,6.35,0,dengue,24,2021
Santiago,2,10.84,0,dengue,24,2021
Santiago Rodríguez,0,7.58,0,dengue,24,2021
Santo Domingo,6,16.23,0,dengue,24,2021
Sánchez Ramírez,0,7.14,0,dengue,24,2021
Valverde,0,7.26,0,dengue,24,2021
Azua,2,25.19,0,dengue,25,2021
Baoruco,0,16.38,0,dengue,25,2021
Barahona,0,45.12,0,dengue,25,2021
Dajabón,0,18.66,0,dengue,25,2021
Distrito Nacional,5,14.58,0,dengue,25,2021
Duarte,0,4.16,0,dengue,25,2021
El Seibo,0,4.4,0,dengue,25,2021
Elías Piña,0,19.75,0,dengue,25,2021
Espaillat,0,16.4,0,dengue,25,2021
Extranjero,0,0.0,0,dengue,25,2021
Hato Mayor,2,7.28,0,dengue,25,2021
Hermanas Mirabal,1,11.31,0,dengue,25,2021
Independencia,0,45.47,0,dengue,25,2021
La Altagracia,0,4.52,0,dengue,25,2021
La Romana,0,4.5,0,dengue,25,2021
La Vega,0,4.53,0,dengue,25,2021
María Trinidad Sánchez,0,7.39,0,dengue,25,2021
Monseñor Nouel,0,5.92,0,dengue,25,2021
Monte Cristi,1,8.8,0,dengue,25,2021
Monte Plata,1,4.34,0,dengue,25,2021
Pedernales,0,0.0,0,dengue,25,2021
Peravia,1,45.86,0,dengue,25,2021
Puerto Plata,1,8.08,0,dengue,25,2021
Samaná,0,1.83,0,dengue,25,2021
San Cristóbal,0,11.52,0,dengue,25,2021
San José de Ocoa,0,35.16,0,dengue,25,2021
San Juan,0,7.61,0,dengue,25,2021
San Pedro de Macorís,0,6.1,0,dengue,25,2021
Santiago,1,10.61,0,dengue,25,2021
Santiago Rodríguez,0,7.28,0,dengue,25,2021
Santo Domingo,5,16.13,0,dengue,25,2021
Sánchez Ramírez,0,6.85,0,dengue,25,2021
Valverde,0,6.97,0,dengue,25,2021
Azua,0,25.05,0,dengue,27,2021
Baoruco,0,17.06,0,dengue,27,2021
Barahona,2,43.81,0,dengue,27,2021
Dajabón,0,17.28,0,dengue,27,2021
Distrito Nacional,1,13.5,0,dengue,27,2021
Duarte,0,3.85,0,dengue,27,2021
El Seibo,0,4.07,0,dengue,27,2021
Elías Piña,0,21.33,0,dengue,27,2021
Espaillat,0,16.78,0,dengue,27,2021
Extranjero,0,0.0,0,dengue,27,2021
Hato Mayor,0,2.25,0,dengue,27,2021
Hermanas Mirabal,0,10.47,0,dengue,27,2021
Independencia,0,42.1,0,dengue,27,2021
La Altagracia,0,5.23,0,dengue,27,2021
La Romana,2,6.95,0,dengue,27,2021
La Vega,0,4.19,0,dengue,27,2021
María Trinidad Sánchez,0,10.94,0,dengue,27,2021
Monseñor Nouel,0,4.39,0,dengue,27,2021
Monte Cristi,0,9.77,0,dengue,27,2021
Monte Plata,1,5.02,0,dengue,27,2021
Pedernales,0,5.42,0,dengue,27,2021
Peravia,3,46.33,0,dengue,27,2021
Puerto Plata,0,8.63,0,dengue,27,2021
Samaná,0,1.69,0,dengue,27,2021
San Cristóbal,1,11.56,0,dengue,27,2021
San José de Ocoa,0,36.17,0,dengue,27,2021
San Juan,0,9.68,0,dengue,27,2021
San Pedro de Macorís,0,6.27,0,dengue,27,2021
Santiago,1,10.73,0,dengue,27,2021
Santiago Rodríguez,0,6.74,0,dengue,27,2021
Santo Domingo,11,16.22,0,dengue,27,2021
Sánchez Ramírez,1,8.88,0,dengue,27,2021
Valverde,0,6.46,0,dengue,27,2021
Azua,4,27.49,0,dengue,28,2021
Baoruco,0,16.45,0,dengue,28,2021
Barahona,0,42.25,0,dengue,28,2021
Dajabón,0,16.66,0,dengue,28,2021
Distrito Nacional,5,13.89,0,dengue,28,2021
Duarte,0,3.71,0,dengue,28,2021
El Seibo,0,3.93,0,dengue,28,2021
Elías Piña,0,20.57,0,dengue,28,2021
Espaillat,0,16.18,0,dengue,28,2021
Extranjero,0,0.0,0,dengue,28,2021
Hato Mayor,1,4.33,0,dengue,28,2021
Hermanas Mirabal,0,10.1,0,dengue,28,2021
