Provincia,Casos Sospechosos,Incidencia Acumulada,Defunciones Nuevas,Condicion,Numero,Year
Dajabón,0,3.1,0,leptospirosis,25,2022
Distrito Nacional,0,0.2,0,leptospirosis,25,2022
Duarte,0,1.4,0,leptospirosis,25,2022
El Seibo,0,0.0,0,leptospirosis,25,2022
Elías Piña,0,0.0,0,leptospirosis,25,2022
Espaillat,0,0.9,1,leptospirosis,25,2022
Extranjero,0,0.0,0,leptospirosis,25,2022
Hato Mayor,0,2.4,0,leptospirosis,25,2022
Hermanas Mirabal,0,2.3,0,leptospirosis,25,2022
Independencia,0,0.0,0,leptospirosis,25,2022
La Altagracia,0,0.6,0,leptospirosis,25,2022
La Romana,0,3.0,0,leptospirosis,25,2022
La Vega,0,0.5,1,leptospirosis,25,2022
María Trinidad Sánchez,1,1.5,1,leptospirosis,25,2022
Monseñor Nouel,0,1.2,0,leptospirosis,25,2022
Monte Cristi,0,7.0,0,leptospirosis,25,2022
Monte Plata,0,1.1,0,leptospirosis,25,2022
Pedernales,0,0.0,0,leptospirosis,25,2022
Peravia,1,2.1,0,leptospirosis,25,2022
Puerto Plata,0,0.6,0,leptospirosis,25,2022
Samaná,0,1.8,0,leptospirosis,25,2022
San Cristóbal,0,0.3,0,leptospirosis,25,2022
San José de Ocoa,0,19.7,0,leptospirosis,25,2022
San Juan,0,2.9,0,leptospirosis,25,2022
San Pedro de Macorís,0,0.0,1,leptospirosis,25,2022
Santiago,0,1.0,0,leptospirosis,25,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,25,2022
Santo Domingo,0,1.0,1,leptospirosis,25,2022
Sánchez Ramírez,0,5.5,0,leptospirosis,25,2022
Valverde,0,0.0,0,leptospirosis,25,2022
Azua,0,6.3,0,leptospirosis,26,2022
Baoruco,0,0.0,0,leptospirosis,26,2022
Barahona,0,1.1,0,leptospirosis,26,2022
Dajabón,0,3.0,0,leptospirosis,26,2022
Distrito Nacional,0,0.2,0,leptospirosis,26,2022
Duarte,0,1.3,0,leptospirosis,26,2022
El Seibo,0,0.0,0,leptospirosis,26,2022
Elías Piña,0,0.0,0,leptospirosis,26,2022
Espaillat,0,0.8,0,leptospirosis,26,2022
Extranjero,0,0.0,0,leptospirosis,26,2022
Hato Mayor,0,2.3,0,leptospirosis,26,2022
Hermanas Mirabal,0,2.2,0,leptospirosis,26,2022
Independencia,0,0.0,0,leptospirosis,26,2022
La Altagracia,0,0.5,0,leptospirosis,26,2022
La Romana,0,2.9,0,leptospirosis,26,2022
La Vega,0,0.5,0,leptospirosis,26,2022
María Trinidad Sánchez,0,1.4,0,leptospirosis,26,2022
Monseñor Nouel,0,1.1,0,leptospirosis,26,2022
Monte Cristi,0,6.7,0,leptospirosis,26,2022
Monte Plata,0,1.0,0,leptospirosis,26,2022
Pedernales,0,0.0,0,leptospirosis,26,2022
Peravia,0,2.0,0,leptospirosis,26,2022
Puerto Plata,0,0.6,0,leptospirosis,26,2022
Samaná,0,1.7,0,leptospirosis,26,2022
San Cristóbal,0,0.3,0,leptospirosis,26,2022
San José de Ocoa,0,19.0,0,leptospirosis,26,2022
San Juan,0,2.8,0,leptospirosis,26,2022
San Pedro de Macorís,0,0.0,0,leptospirosis,26,2022
Santiago,0,0.9,0,leptospirosis,26,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,26,2022
Santo Domingo,0,1.0,0,leptospirosis,26,2022
Sánchez Ramírez,0,5.3,0,leptospirosis,26,2022
Valverde,0,0.0,0,leptospirosis,26,2022
Azua,0,6.0,0,leptospirosis,27,2022
Baoruco,0,0.0,0,leptospirosis,27,2022
Barahona,0,1.0,0,leptospirosis,27,2022
Dajabón,0,2.9,0,leptospirosis,27,2022
Distrito Nacional,1,0.4,0,leptospirosis,27,2022
Duarte,0,1.3,0,leptospirosis,27,2022
El Seibo,0,0.0,0,leptospirosis,27,2022
Elías Piña,0,0.0,0,leptospirosis,27,2022
Espaillat,0,0.8,1,leptospirosis,27,2022
Extranjero,0,0.0,0,leptospirosis,27,2022
Hato Mayor,0,2.2,0,leptospirosis,27,2022
Hermanas Mirabal,0,2.1,0,leptospirosis,27,2022
Independencia,0,0.0,0,leptospirosis,27,2022
La Altagracia,0,0.5,0,leptospirosis,27,2022
La Romana,0,2.8,0,leptospirosis,27,2022
La Vega,0,0.5,0,leptospirosis,27,2022
María Trinidad Sánchez,0,1.4,0,leptospirosis,27,2022
Monseñor Nouel,0,1.1,0,leptospirosis,27,2022
Monte Cristi,0,6.5,0,leptospirosis,27,2022
Monte Plata,0,1.0,0,leptospirosis,27,2022
Pedernales,0,0.0,0,leptospirosis,27,2022
Peravia,0,1.9,0,leptospirosis,27,2022
Puerto Plata,0,0.6,0,leptospirosis,27,2022
Samaná,0,1.7,0,leptospirosis,27,2022
San Cristóbal,0,0.3,1,leptospirosis,27,2022
San José de Ocoa,0,18.3,0,leptospirosis,27,2022
San Juan,0,2.7,0,leptospirosis,27,2022
San Pedro de Macorís,0,0.0,1,leptospirosis,27,2022
Santiago,0,0.9,0,leptospirosis,27,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,27,2022
Santo Domingo,1,1.0,1,leptospirosis,27,2022
Sánchez Ramírez,0,5.1,0,leptospirosis,27,2022
Valverde,0,0.0,0,leptospirosis,27,2022
Azua,0,5.8,0,leptospirosis,28,2022
Baoruco,0,0.0,0,leptospirosis,28,2022
Barahona,0,1.0,0,leptospirosis,28,2022
Dajabón,0,2.8,0,leptospirosis,28,2022
Distrito Nacional,0,0.3,0,leptospirosis,28,2022
Duarte,0,1.2,0,leptospirosis,28,2022
El Seibo,0,0.0,0,leptospirosis,28,2022
Elías Piña,0,2.9,0,leptospirosis,28,2022
Espaillat,0,0.8,0,leptospirosis,28,2022
Extranjero,0,0.0,0,leptospirosis,28,2022
Hato Mayor,0,2.2,0,leptospirosis,28,2022
Hermanas Mirabal,0,2.0,0,leptospirosis,28,2022
Independencia,0,0.0,0,leptospirosis,28,2022
La Altagracia,0,0.5,0,leptospirosis,28,2022
La Romana,0,2.7,0,leptospirosis,28,2022
La Vega,0,0.4,0,leptospirosis,28,2022
María Trinidad Sánchez,1,2.6,0,leptospirosis,28,2022
Monseñor Nouel,0,1.1,0,leptospirosis,28,2022
Monte Cristi,1,7.8,0,leptospirosis,28,2022
Monte Plata,0,1.0,0,leptospirosis,28,2022
Pedernales,0,0.0,0,leptospirosis,28,2022
Peravia,0,1.9,1,leptospirosis,28,2022
Puerto Plata,0,0.6,0,leptospirosis,28,2022
Samaná,0,1.6,0,leptospirosis,28,2022
San Cristóbal,0,0.3,1,leptospirosis,28,2022
San José de Ocoa,0,17.6,0,leptospirosis,28,2022
San Juan,0,2.6,0,leptospirosis,28,2022
San Pedro de Macorís,0,0.0,1,leptospirosis,28,2022
Santiago,0,0.9,0,leptospirosis,28,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,28,2022
Santo Domingo,1,1.0,1,leptospirosis,28,2022
Sánchez Ramírez,0,4.9,0,leptospirosis,28,2022
Valverde,0,0.0,0,leptospirosis,28,2022
Azua,0,5.6,0,leptospirosis,29,2022
Azua,0,5.6,0,leptospirosis,29,2022
Baoruco,1,1.8,0,leptospirosis,29,2022
Baoruco,1,1.8,0,leptospirosis,29,2022
Barahona,0,0.9,0,leptospirosis,29,2022
Barahona,0,0.9,0,leptospirosis,29,2022
Dajabón,0,2.7,0,leptospirosis,29,2022
Dajabón,0,2.7,0,leptospirosis,29,2022
Distrito Nacional,0,0.3,0,leptospirosis,29,2022
Distrito Nacional,0,0.3,0,leptospirosis,29,2022
Duarte,0,1.2,0,leptospirosis,29,2022
Duarte,0,1.2,0,leptospirosis,29,2022
El Seibo,0,0.0,0,leptospirosis,29,2022
El Seibo,0,0.0,0,leptospirosis,29,2022
Elías Piña,0,2.8,0,leptospirosis,29,2022
Elías Piña,0,2.8,0,leptospirosis,29,2022
Espaillat,0,0.7,0,leptospirosis,29,2022
Espaillat,0,0.7,0,leptospirosis,29,2022
Extranjero,0,0.0,0,leptospirosis,29,2022
Extranjero,0,0.0,0,leptospirosis,29,2022
Hato Mayor,0,2.1,0,leptospirosis,29,2022
Hato Mayor,0,2.1,0,leptospirosis,29,2022
Hermanas Mirabal,0,2.0,0,leptospirosis,29,2022
Hermanas Mirabal,0,2.0,0,leptospirosis,29,2022
Independencia,0,0.0,0,leptospirosis,29,2022
Independencia,0,0.0,0,leptospirosis,29,2022
La Altagracia,0,0.5,0,leptospirosis,29,2022
La Altagracia,0,0.5,0,leptospirosis,29,2022
La Romana,0,2.6,0,leptospirosis,29,2022
La Romana,0,2.6,0,leptospirosis,29,2022
La Vega,0,0.4,0,leptospirosis,29,2022
La Vega,0,0.4,0,leptospirosis,29,2022
María Trinidad Sánchez,0,2.5,0,leptospirosis,29,2022
María Trinidad Sánchez,0,2.5,0,leptospirosis,29,2022
Monseñor Nouel,0,1.0,0,leptospirosis,29,2022
Monseñor Nouel,0,1.0,0,leptospirosis,29,2022
Monte Cristi,0,7.5,0,leptospirosis,29,2022
Monte Cristi,0,7.5,0,leptospirosis,29,2022
Monte Plata,0,0.9,0,leptospirosis,29,2022
Monte Plata,0,0.9,0,leptospirosis,29,2022
Pedernales,0,0.0,0,leptospirosis,29,2022
Pedernales,0,0.0,0,leptospirosis,29,2022
Peravia,0,1.8,1,leptospirosis,29,2022
Peravia,0,1.8,1,leptospirosis,29,2022
Puerto Plata,1,1.1,0,leptospirosis,29,2022
Puerto Plata,1,1.1,0,leptospirosis,29,2022
Samaná,0,1.6,0,leptospirosis,29,2022
Samaná,0,1.6,0,leptospirosis,29,2022
San Cristóbal,2,0.8,1,leptospirosis,29,2022
San Cristóbal,2,0.8,1,leptospirosis,29,2022
San José de Ocoa,0,17.0,0,leptospirosis,29,2022
San José de Ocoa,0,17.0,0,leptospirosis,29,2022
San Juan,0,2.5,0,leptospirosis,29,2022
San Juan,0,2.5,0,leptospirosis,29,2022
San Pedro de Macorís,0,0.0,0,leptospirosis,29,2022
San Pedro de Macorís,0,0.0,0,leptospirosis,29,2022
Santiago,0,0.8,0,leptospirosis,29,2022
Santiago,0,0.8,0,leptospirosis,29,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,29,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,29,2022
Santo Domingo,0,1.0,0,leptospirosis,29,2022
Santo Domingo,0,1.0,0,leptospirosis,29,2022
Sánchez Ramírez,0,4.7,0,leptospirosis,29,2022
Sánchez Ramírez,0,4.7,0,leptospirosis,29,2022
Valverde,0,0.0,0,leptospirosis,29,2022
Valverde,0,0.0,0,leptospirosis,29,2022
Azua,1,6.2,0,leptospirosis,30,2022
Baoruco,0,1.7,0,leptospirosis,30,2022
Barahona,0,0.9,0,leptospirosis,30,2022
Dajabón,0,2.6,0,leptospirosis,30,2022
Distrito Nacional,0,0.3,0,leptospirosis,30,2022
Duarte,0,1.2,0,leptospirosis,30,2022
El Seibo,0,0.0,0,leptospirosis,30,2022
Elías Piña,0,2.7,0,leptospirosis,30,2022
Espaillat,0,0.7,0,leptospirosis,30,2022
Extranjero,0,0.0,0,leptospirosis,30,2022
Hato Mayor,0,2.0,0,leptospirosis,30,2022
Hermanas Mirabal,0,1.9,0,leptospirosis,30,2022
Independencia,0,0.0,0,leptospirosis,30,2022
La Altagracia,0,0.5,0,leptospirosis,30,2022
La Romana,0,2.5,0,leptospirosis,30,2022
La Vega,0,0.4,0,leptospirosis,30,2022
María Trinidad Sánchez,0,2.5,0,leptospirosis,30,2022
Monseñor Nouel,0,1.0,0,leptospirosis,30,2022
Monte Cristi,1,8.8,0,leptospirosis,30,2022
Monte Plata,1,1.8,1,leptospirosis,30,2022
Pedernales,0,0.0,0,leptospirosis,30,2022
Peravia,0,1.7,1,leptospirosis,30,2022
Puerto Plata,0,1.0,0,leptospirosis,30,2022
Samaná,0,1.5,0,leptospirosis,30,2022
San Cristóbal,0,0.8,0,leptospirosis,30,2022
San José de Ocoa,0,16.4,0,leptospirosis,30,2022
San Juan,1,3.2,0,leptospirosis,30,2022
San Pedro de Macorís,1,0.6,0,leptospirosis,30,2022
Santiago,0,0.8,0,leptospirosis,30,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,30,2022
Santo Domingo,0,1.0,0,leptospirosis,30,2022
Sánchez Ramírez,0,4.6,0,leptospirosis,30,2022
Valverde,1,1.0,0,leptospirosis,30,2022
Azua,0,6.0,0,leptospirosis,31,2022
Baoruco,0,1.6,0,leptospirosis,31,2022
Barahona,0,0.9,0,leptospirosis,31,2022
Dajabón,0,2.5,0,leptospirosis,31,2022
Distrito Nacional,1,0.5,0,leptospirosis,31,2022
Duarte,0,1.1,0,leptospirosis,31,2022
El Seibo,0,0.0,0,leptospirosis,31,2022
Elías Piña,0,2.7,0,leptospirosis,31,2022
Espaillat,0,0.7,0,leptospirosis,31,2022
Extranjero,0,0.0,0,leptospirosis,31,2022
Hato Mayor,0,2.0,0,leptospirosis,31,2022
Hermanas Mirabal,0,1.8,0,leptospirosis,31,2022
Independencia,0,0.0,0,leptospirosis,31,2022
La Altagracia,0,0.4,0,leptospirosis,31,2022
La Romana,0,2.4,0,leptospirosis,31,2022
La Vega,0,0.4,0,leptospirosis,31,2022
María Trinidad Sánchez,0,2.4,0,leptospirosis,31,2022
Monseñor Nouel,0,1.0,0,leptospirosis,31,2022
Monte Cristi,0,7.1,0,leptospirosis,31,2022
Monte Plata,1,2.6,0,leptospirosis,31,2022
Pedernales,0,0.0,0,leptospirosis,31,2022
Peravia,0,1.7,0,leptospirosis,31,2022
Puerto Plata,0,1.0,0,leptospirosis,31,2022
Samaná,0,1.5,0,leptospirosis,31,2022
San Cristóbal,0,0.8,0,leptospirosis,31,2022
San José de Ocoa,2,22.3,1,leptospirosis,31,2022
San Juan,0,2.3,0,leptospirosis,31,2022
San Pedro de Macorís,0,0.5,0,leptospirosis,31,2022
Santiago,0,0.8,0,leptospirosis,31,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,31,2022
Santo Domingo,0,0.9,0,leptospirosis,31,2022
Sánchez Ramírez,0,5.5,0,leptospirosis,31,2022
Valverde,0,0.9,0,leptospirosis,31,2022
Azua,0,5.8,0,leptospirosis,32,2022
Baoruco,0,1.6,0,leptospirosis,32,2022
Barahona,0,0.9,0,leptospirosis,32,2022
Dajabón,0,2.4,0,leptospirosis,32,2022
Distrito Nacional,0,0.5,1,leptospirosis,32,2022
Duarte,0,1.1,0,leptospirosis,32,2022
El Seibo,0,0.0,0,leptospirosis,32,2022
Elías Piña,0,2.6,0,leptospirosis,32,2022
Espaillat,0,0.7,0,leptospirosis,32,2022
Extranjero,0,0.0,0,leptospirosis,32,2022
Hato Mayor,0,1.9,0,leptospirosis,32,2022
Hermanas Mirabal,1,3.5,1,leptospirosis,32,2022
Independencia,0,0.0,0,leptospirosis,32,2022
La Altagracia,0,0.4,0,leptospirosis,32,2022
La Romana,0,2.3,0,leptospirosis,32,2022
La Vega,0,0.4,0,leptospirosis,32,2022
María Trinidad Sánchez,0,2.3,0,leptospirosis,32,2022
Monseñor Nouel,0,0.9,0,leptospirosis,32,2022
Monte Cristi,0,6.8,0,leptospirosis,32,2022
Monte Plata,0,2.5,1,leptospirosis,32,2022
Pedernales,0,0.0,0,leptospirosis,32,2022
Peravia,0,1.6,0,leptospirosis,32,2022
Puerto Plata,0,0.5,0,leptospirosis,32,2022
Samaná,0,1.4,1,leptospirosis,32,2022
San Cristóbal,0,0.5,0,leptospirosis,32,2022
San José de Ocoa,1,24.7,0,leptospirosis,32,2022
San Juan,0,2.2,0,leptospirosis,32,2022
San Pedro de Macorís,0,0.5,0,leptospirosis,32,2022
Santiago,0,0.8,1,leptospirosis,32,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,32,2022
Santo Domingo,1,1.0,0,leptospirosis,32,2022
Sánchez Ramírez,0,4.3,0,leptospirosis,32,2022
Valverde,2,2.7,0,leptospirosis,32,2022
Azua,0,5.6,0,leptospirosis,33,2022
Baoruco,0,1.5,0,leptospirosis,33,2022
Barahona,0,0.8,0,leptospirosis,33,2022
Dajabón,0,2.3,0,leptospirosis,33,2022
Distrito Nacional,1,0.6,0,leptospirosis,33,2022
Duarte,0,1.0,0,leptospirosis,33,2022
El Seibo,0,0.0,0,leptospirosis,33,2022
Elías Piña,0,2.5,0,leptospirosis,33,2022
Espaillat,0,0.7,0,leptospirosis,33,2022
Extranjero,0,0.0,0,leptospirosis,33,2022
Hato Mayor,0,1.8,0,leptospirosis,33,2022
Hermanas Mirabal,0,3.4,0,leptospirosis,33,2022
Independencia,0,0.0,0,leptospirosis,33,2022
La Altagracia,0,0.4,0,leptospirosis,33,2022
La Romana,0,2.3,0,leptospirosis,33,2022
La Vega,0,0.4,0,leptospirosis,33,2022
María Trinidad Sánchez,0,2.2,0,leptospirosis,33,2022
Monseñor Nouel,0,0.9,0,leptospirosis,33,2022
Monte Cristi,0,6.6,0,leptospirosis,33,2022
Monte Plata,0,2.5,0,leptospirosis,33,2022
Pedernales,0,0.0,0,leptospirosis,33,2022
Peravia,0,1.6,0,leptospirosis,33,2022
Puerto Plata,0,0.5,0,leptospirosis,33,2022
Samaná,0,1.4,0,leptospirosis,33,2022
San Cristóbal,0,0.5,0,leptospirosis,33,2022
San José de Ocoa,0,23.9,0,leptospirosis,33,2022
San Juan,1,2.9,0,leptospirosis,33,2022
San Pedro de Macorís,0,0.5,0,leptospirosis,33,2022
Santiago,2,1.0,0,leptospirosis,33,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,33,2022
Santo Domingo,1,1.0,1,leptospirosis,33,2022
Sánchez Ramírez,0,4.2,0,leptospirosis,33,2022
Valverde,0,2.6,0,leptospirosis,33,2022
Azua,0,5.5,0,leptospirosis,34,2022
Baoruco,0,1.5,0,leptospirosis,34,2022
Barahona,0,0.8,0,leptospirosis,34,2022
Dajabón,0,2.3,0,leptospirosis,34,2022
Distrito Nacional,4,0.6,1,leptospirosis,34,2022
Duarte,0,1.5,0,leptospirosis,34,2022
El Seibo,0,0.0,0,leptospirosis,34,2022
Elías Piña,0,2.4,0,leptospirosis,34,2022
Espaillat,0,0.6,0,leptospirosis,34,2022
Extranjero,0,0.0,0,leptospirosis,34,2022
Hato Mayor,0,1.8,0,leptospirosis,34,2022
Hermanas Mirabal,2,3.3,1,leptospirosis,34,2022
Independencia,0,0.0,0,leptospirosis,34,2022
La Altagracia,1,0.4,0,leptospirosis,34,2022
La Romana,1,2.2,0,leptospirosis,34,2022
La Vega,1,0.7,0,leptospirosis,34,2022
María Trinidad Sánchez,1,2.2,0,leptospirosis,34,2022
Monseñor Nouel,1,0.9,0,leptospirosis,34,2022
Monte Cristi,1,6.4,0,leptospirosis,34,2022
Monte Plata,1,2.4,0,leptospirosis,34,2022
Pedernales,0,0.0,0,leptospirosis,34,2022
Peravia,0,1.5,0,leptospirosis,34,2022
Puerto Plata,0,0.5,0,leptospirosis,34,2022
Samaná,1,1.3,1,leptospirosis,34,2022
San Cristóbal,3,0.5,0,leptospirosis,34,2022
San José de Ocoa,0,26.1,0,leptospirosis,34,2022
San Juan,0,2.8,0,leptospirosis,34,2022
San Pedro de Macorís,1,0.5,0,leptospirosis,34,2022
Santiago,6,1.0,1,leptospirosis,34,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,34,2022
Santo Domingo,14,1.0,2,leptospirosis,34,2022
Sánchez Ramírez,0,4.0,0,leptospirosis,34,2022
Valverde,0,3.4,0,leptospirosis,34,2022
Azua,0,5.3,0,leptospirosis,35,2022
Baoruco,0,0.0,0,leptospirosis,35,2022
Barahona,0,0.0,0,leptospirosis,35,2022
Dajabón,0,2.2,0,leptospirosis,35,2022
Distrito Nacional,5,0.7,0,leptospirosis,35,2022
Duarte,0,3.0,0,leptospirosis,35,2022
El Seibo,0,0.0,0,leptospirosis,35,2022
Elías Piña,0,2.4,0,leptospirosis,35,2022
Espaillat,1,0.0,0,leptospirosis,35,2022
Extranjero,0,0.0,0,leptospirosis,35,2022
Hato Mayor,0,1.7,0,leptospirosis,35,2022
Hermanas Mirabal,2,9.7,1,leptospirosis,35,2022
Independencia,0,0.0,0,leptospirosis,35,2022
La Altagracia,2,0.8,0,leptospirosis,35,2022
La Romana,1,2.7,0,leptospirosis,35,2022
La Vega,2,0.7,0,leptospirosis,35,2022
María Trinidad Sánchez,0,2.1,0,leptospirosis,35,2022
Monseñor Nouel,0,0.0,0,leptospirosis,35,2022
Monte Cristi,2,7.5,0,leptospirosis,35,2022
Monte Plata,1,2.3,0,leptospirosis,35,2022
Pedernales,0,0.0,0,leptospirosis,35,2022
Peravia,0,3.7,0,leptospirosis,35,2022
Puerto Plata,0,1.3,0,leptospirosis,35,2022
Samaná,0,1.3,0,leptospirosis,35,2022
San Cristóbal,5,1.1,0,leptospirosis,35,2022
San José de Ocoa,0,19.7,0,leptospirosis,35,2022
San Juan,0,2.1,0,leptospirosis,35,2022
San Pedro de Macorís,2,0.5,0,leptospirosis,35,2022
Santiago,7,1.4,1,leptospirosis,35,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,35,2022
Santo Domingo,15,1.1,2,leptospirosis,35,2022
Sánchez Ramírez,1,4.9,0,leptospirosis,35,2022
Valverde,0,4.1,0,leptospirosis,35,2022
Azua,3,5.8,0,leptospirosis,36,2022
Baoruco,0,0.0,0,leptospirosis,36,2022
Barahona,0,0.0,0,leptospirosis,36,2022
Dajabón,0,2.2,0,leptospirosis,36,2022
Distrito Nacional,5,0.8,0,leptospirosis,36,2022
Duarte,2,2.9,0,leptospirosis,36,2022
El Seibo,0,0.0,0,leptospirosis,36,2022
Elías Piña,0,2.3,0,leptospirosis,36,2022
Espaillat,1,0.0,0,leptospirosis,36,2022
Extranjero,0,0.0,0,leptospirosis,36,2022
Hato Mayor,0,1.7,0,leptospirosis,36,2022
Hermanas Mirabal,1,9.4,0,leptospirosis,36,2022
Independencia,0,0.0,0,leptospirosis,36,2022
La Altagracia,2,0.8,0,leptospirosis,36,2022
La Romana,1,2.6,0,leptospirosis,36,2022
La Vega,4,0.7,0,leptospirosis,36,2022
María Trinidad Sánchez,0,3.1,0,leptospirosis,36,2022
Monseñor Nouel,0,0.0,0,leptospirosis,36,2022
Monte Cristi,2,7.3,0,leptospirosis,36,2022
Monte Plata,1,3.0,0,leptospirosis,36,2022
Pedernales,0,0.0,0,leptospirosis,36,2022
Peravia,0,3.6,0,leptospirosis,36,2022
Puerto Plata,0,1.3,0,leptospirosis,36,2022
Samaná,1,1.3,0,leptospirosis,36,2022
San Cristóbal,5,1.1,1,leptospirosis,36,2022
San José de Ocoa,0,19.2,0,leptospirosis,36,2022
San Juan,0,2.0,0,leptospirosis,36,2022
San Pedro de Macorís,2,0.5,0,leptospirosis,36,2022
Santiago,7,1.5,1,leptospirosis,36,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,36,2022
Santo Domingo,13,1.2,2,leptospirosis,36,2022
Sánchez Ramírez,1,5.7,0,leptospirosis,36,2022
Valverde,0,4.0,0,leptospirosis,36,2022
Azua,3,5.7,0,leptospirosis,37,2022
Baoruco,0,0.0,0,leptospirosis,37,2022
Barahona,0,0.0,0,leptospirosis,37,2022
Dajabón,0,2.1,0,leptospirosis,37,2022
Distrito Nacional,6,1.1,0,leptospirosis,37,2022
Duarte,2,3.3,0,leptospirosis,37,2022
El Seibo,0,0.0,0,leptospirosis,37,2022
Elías Piña,2,2.2,0,leptospirosis,37,2022
Espaillat,1,0.0,0,leptospirosis,37,2022
Extranjero,0,0.0,0,leptospirosis,37,2022
Hato Mayor,0,1.6,0,leptospirosis,37,2022
Hermanas Mirabal,1,9.2,0,leptospirosis,37,2022
Independencia,0,0.0,0,leptospirosis,37,2022
La Altagracia,1,1.1,0,leptospirosis,37,2022
La Romana,1,2.5,0,leptospirosis,37,2022
La Vega,5,1.4,0,leptospirosis,37,2022
María Trinidad Sánchez,1,3.0,0,leptospirosis,37,2022
Monseñor Nouel,0,0.0,0,leptospirosis,37,2022
Monte Cristi,3,7.1,0,leptospirosis,37,2022
Monte Plata,1,3.7,0,leptospirosis,37,2022
Pedernales,0,0.0,0,leptospirosis,37,2022
Peravia,2,3.5,0,leptospirosis,37,2022
Puerto Plata,4,1.7,0,leptospirosis,37,2022
Samaná,1,1.2,0,leptospirosis,37,2022
San Cristóbal,6,1.1,1,leptospirosis,37,2022
San José de Ocoa,2,18.7,0,leptospirosis,37,2022
San Juan,0,2.6,0,leptospirosis,37,2022
San Pedro de Macorís,1,0.5,0,leptospirosis,37,2022
Santiago,6,1.5,1,leptospirosis,37,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,37,2022
Santo Domingo,13,1.2,2,leptospirosis,37,2022
Sánchez Ramírez,1,5.6,0,leptospirosis,37,2022
Valverde,0,3.9,0,leptospirosis,37,2022
Azua,3,5.5,0,leptospirosis,38,2022
Baoruco,0,0.0,0,leptospirosis,38,2022
Barahona,0,0.0,0,leptospirosis,38,2022
Dajabón,0,2.0,0,leptospirosis,38,2022
Distrito Nacional,4,1.3,0,leptospirosis,38,2022
Duarte,2,3.2,0,leptospirosis,38,2022
El Seibo,0,0.0,0,leptospirosis,38,2022
Elías Piña,3,2.2,0,leptospirosis,38,2022
Espaillat,1,0.0,0,leptospirosis,38,2022
Extranjero,0,0.0,0,leptospirosis,38,2022
Hato Mayor,0,1.6,0,leptospirosis,38,2022
Hermanas Mirabal,0,8.9,0,leptospirosis,38,2022
Independencia,0,0.0,0,leptospirosis,38,2022
La Altagracia,1,1.1,0,leptospirosis,38,2022
La Romana,1,2.4,1,leptospirosis,38,2022
La Vega,6,1.6,1,leptospirosis,38,2022
María Trinidad Sánchez,1,2.9,0,leptospirosis,38,2022
Monseñor Nouel,0,0.0,0,leptospirosis,38,2022
Monte Cristi,2,6.9,0,leptospirosis,38,2022
Monte Plata,0,3.6,0,leptospirosis,38,2022
Pedernales,0,0.0,0,leptospirosis,38,2022
Peravia,5,3.4,0,leptospirosis,38,2022
Puerto Plata,4,1.6,0,leptospirosis,38,2022
Samaná,1,1.2,0,leptospirosis,38,2022
San Cristóbal,5,1.5,1,leptospirosis,38,2022
San José de Ocoa,2,18.2,0,leptospirosis,38,2022
San Juan,0,3.1,0,leptospirosis,38,2022
San Pedro de Macorís,1,0.4,0,leptospirosis,38,2022
Santiago,5,1.7,1,leptospirosis,38,2022
Santiago Rodríguez,0,0.0,0,leptospirosis,38,2022
Santo Domingo,5,1.2,0,leptospirosis,38,2022
Sánchez Ramírez,2,5.4,0,leptospirosis,38,2022
Valverde,0,3.8,0,leptospirosis,38,2022
Azua,6,5.4,0,leptospirosis,39,2022
Baoruco,0,0.0,0,leptospirosis,39,2022
Barahona,0,0.0,0,leptospirosis,39,2022
Dajabón,0,2.0,0,leptospirosis,39,2022
Distrito Nacional,5,1.3,1,leptospirosis,39,2022
Duarte,2,3.1,0,leptospirosis,39,2022
El Seibo,0,0.0,0,leptospirosis,39,2022
Elías Piña,3,2.1,0,leptospirosis,39,2022
Espaillat,1,0.0,0,leptospirosis,39,2022
Extranjero,0,0.0,0,leptospirosis,39,2022
Hato Mayor,0,3.1,0,leptospirosis,39,2022
Hermanas Mirabal,0,10.2,0,leptospirosis,39,2022
Independencia,0,0.0,0,leptospirosis,39,2022
La Altagracia,0,1.4,0,leptospirosis,39,2022
La Romana,1,2.4,1,leptospirosis,39,2022
La Vega,5,2.2,1,leptospirosis,39,2022
María Trinidad Sánchez,1,2.8,0,leptospirosis,39,2022
Monseñor Nouel,0,0.0,0,leptospirosis,39,2022
Monte Cristi,1,6.7,0,leptospirosis,39,2022
Monte Plata,0,3.5,0,leptospirosis,39,2022
Pedernales,0,0.0,0,leptospirosis,39,2022
Peravia,6,3.3,0,leptospirosis,39,2022
